"","fertility","elevation","poverty","distance_to_lakes_rivers","distance_to_cities","Population","child_population","population_density","radio","electricity","television","mobile_phone","card","antenatal_care","age","mothers_age","school_level","urban_to_rural","fac_number","OutreachProportion","TotalOutreachCoverage","TotalClinicsCoverage","Preschool","Primary","Middle","Matric","Above"
"69",-0.320120421500536,-0.593561509619831,1.46927366499588,0.212599885359802,0.197518208111906,0.58515728527949,1.03913783285932,-0.298813748529618,-0.230811243446238,-1.47102992477032,-1.54582625016594,-0.612377383753896,0.117388680808512,-1.80950638375885,0.185753089394548,-0.0372313373068924,-1.1670249216746,-0.258089561661482,0.142470402591445,-1.67250761217686,-1.92405361388833,-0.321291618233014,1.33690366343864,1.18927983033757,-0.272652930600169,-1.56414691793119,-0.583044335387981
"70",-0.25234936416174,-0.24129079053753,-0.30656473069078,0.0498837719838643,-0.387026899069473,-0.594299912320033,-0.671083546884362,-0.27520771411499,-0.236500973432619,0.532364871518735,-0.776137419297959,-0.443652548186539,0.133317240192449,-0.954777091359866,-0.1904257096654,0.654056442229553,-1.52842725833279,-0.0398279278053128,-0.562110497497155,-0.768019759660365,-0.616055155905957,0.429976387729092,-0.311812253843013,1.69718128361588,-0.0220532174621936,-1.72635528907543,-1.10604084348633
"71",0.0358389131257318,-0.192026334676362,0.263409952338478,-0.682338738207857,-0.48863869475042,-0.349246414905047,-0.306950652143603,0.193147746704558,-0.912752550538912,0.571123859192215,-0.253642440462209,-0.179025425401303,-0.021030500237866,-1.14494016438516,1.10126989444407,-1.8349181637238,0.728638309045826,-0.105350931213472,-0.385965272475005,0.0415569239729374,-0.681652193343805,-0.351467053089867,-0.686427706482973,-0.88151260121982,1.08473109916685,0.31721262443887,0.54598272002577
"72",-0.342646303516189,5.01924511344591,0.145662844917163,-0.356906511455981,0.0925763857009975,-0.965535387715359,-1.05706022079532,-0.325320228405744,1.05238408576651,-1.09171202548663,-1.25858319481187,0.966624871856325,1.23985434989506,0.454467110524084,0.913051392130954,-0.0601481203129158,0.323411596671301,-3.09082990202263,-1.17861878507468,-0.33330775392918,-0.394067341919253,0.173801219735087,-0.420985882521785,-0.745526847932619,1.32340437994924,1.00440766156168,-0.386150271166962
"73",2.60438116678953,-0.125322935070285,-0.74886778272619,-0.519622624831919,-0.703805613978778,6.69347810714715,6.15526426526467,2.33131603191225,-0.705152073150142,0.704172223325069,1.13655874119513,0.235288599802493,0.00401481695816234,0.11637157021603,0.00179089808897052,-1.27459216676244,1.31023703326886,1.4828614763409,0.58283346514682,0.965614534821995,-1.36956142947052,-1.22500150980007,-0.55421043052189,-1.31755958830221,0.324204243727135,0.898114209888894,1.15661960271507
"74",2.72758904998614,-0.173758301214101,-0.838781163528461,0.944822395551524,-0.756518015010602,4.37249481471019,4.06095016478628,2.65156371296629,-0.685339987575367,0.723403260484818,1.47101392870677,1.09683952160106,0.579545474198313,0.784763299646716,-0.78165627241225,0.276539349811552,2.27015273715771,2.57893810519116,-0.47403788498608,0.225116127399687,-0.946109355347844,-0.632033256924419,-0.405111592920647,-1.98734859787249,-0.522333698476433,1.0357984131881,2.51907365803534
"75",-0.241800787260775,-0.337492563158421,-1.12546173196016,1.43297073567934,0.00336097466571163,-0.576692675004334,-0.662989199096559,-0.288771075292343,-0.615283199286964,-0.696085235249282,-0.388413061203669,-0.805344030797927,-0.365365538370811,-0.615200175243252,-0.05934028536082,-0.671790651491771,-0.702117419458915,0.128932328933205,-0.738255722519306,0.534800069722835,0.956391209096073,-0.111943519128486,-0.277756341609458,1.41321532848365,-2.01743525947352,-1.34445934639488,0.166493005166041
"76",-0.289747523231986,-0.521479776036361,1.65249922259387,0.293957942047771,0.020034408916283,0.116525108781131,0.300249004985748,-0.27054815293693,1.12831234781253,-1.59673468524611,-0.805032850752437,0.475597677261499,0.269837783467008,-1.35108332758066,-0.208878504009801,-0.729545993861901,-0.301852188052356,-0.220781459927567,0.0543977900803699,-1.75727955573163,0.256233794023078,2.70852828121551,1.57119600372823,0.213659409537886,0.463421184834954,-1.59813862540159,0.444545652847076
"77",-0.438448570217676,-0.750926775846595,1.53237333933926,1.51432879236731,2.74766966837039,0.318597927998428,0.634139258413888,-0.383879892411185,-0.166535488271172,-0.641167627614077,-1.30322292591528,-0.758855317995787,-0.941473066778576,-1.53989423913003,0.328487851936063,-1.4245533066571,-1.07989966513975,-1.16896600129016,1.0231965277022,-0.464796534968074,-1.30889130425056,-0.390559595548453,0.286395712418567,0.97336271379632,0.642377646563879,-1.29481768971281,-0.842570014938033
"78",-0.164926174282384,-0.695695114314908,1.10071556890969,-0.600980681519888,-0.410733320047775,-0.13924528994169,0.0565855120591371,-0.169535943520089,-0.55789387688929,-0.209683295981837,-0.611390618405413,-0.493745306958275,-0.258870165752378,-0.525017453258186,0.203260821752796,-1.62244562108005,-0.491049145398733,0.547303588165889,0.40668824012467,0.279575316975158,0.324607005611949,-0.0662546145112874,-0.686427706482973,0.393445894757408,1.22314192189485,-1.03201628569032,-0.369105808207488
"79",-0.144271401591881,-0.607080486559704,0.207679060418067,0.782106282175586,-0.303988324679997,0.346086745988191,0.474356595586226,-0.150898323434555,-0.196226380483951,-0.0371974869119017,-0.865272646172757,-0.703914949003173,-0.126451015760534,0.131869040213297,0.100481216100144,0.669006700723667,-0.288993686232677,-0.0136637639038554,0.93512391519112,-0.100280567890452,-0.186025246058525,0.073457223832102,0.130116926007904,0.272750248069429,-0.20989973231605,0.0973727417646626,-0.385269714995032
