"","UC","DISTRICT","TEHSIL","fertility","elevation","poverty","distance_to_cities","Population","child_population","population_density","OutreachProportion","TotalOutreachCoverage","TotalClinicsCoverage"
"1119","DINA-1","Jhelum","Jhelum",13.1656301589239,260.404761904762,0.31473120976062,4.57142857142857,40421.7051452133,3750.204196,13642299.5353497,0.731727574750831,0.234920541377369,0.0861286434334735
"1120","DINA-2","Jhelum","Jhelum",8.13275516033173,279.181818181818,0.347740581767126,13.6136363636364,10880.6924790484,1009.477914,3574609.88465255,0.524904214559387,0.27142743412215,0.245671546212749
"1121","DINGA - 1","Gujrat","Kharian",17.3599658542209,236.7,0.267032013833523,5.6,5194.75071320328,501.98638,8547020.89782295,0.884210526315789,0.66934086936781,0.0876517805124514
"1122","DINGA - 2","Gujrat","Kharian",17.4474143981934,237.1,0.281248410046101,5.7,5979.26408621765,577.796568,8585467.38322979,0.954128440366973,0.179994146313448,0.00865356472660807
"1123","DINPUR SHARIF","Rahim Yar Khan","Khanpur",57.9877693137607,88.1333333333333,0.614213719367981,6.70666666666667,102149.633691249,12632.20497,20060543.3530142,0.429160530191458,0.115340117062714,0.153417396614647
"1124","DIYANAT PURA","Lodhran","Lodhran",16.3336844077477,111.428571428571,0.749555170536041,15.2142857142857,7007.00173682201,890.117063,8750426.26306449,0.636200716845878,0.398823946598134,0.228059890589919
"1125","DOABA","Mianwali","Piplan",4.0652359759918,191.675675675676,0.409868734108435,37.2162162162162,48745.2030953267,5470.821377,140967153.908317,0.888650042992261,1.13346782369276,0.142026205290965
"1126","DOBURJI ARAY","Sialkot","Sialkot",62.9205029904842,251.387096774194,0.357496374557095,0.225806451612903,59983.6886938507,5861.552818,27451744.272076,1,0.926887493586345,0
"1127","DODA","Sargodha","Bhalwal",9.52171358854874,187.891304347826,0.471779515134527,12.2765957446809,14316.3833767068,1452.54226,4429201.21677382,0.464716006884682,0.185880994608721,0.21410736786412
"1128","DOGAH","Gujrat","Gujrat",15.3583963712056,275,0.332313113390131,21.6170212765957,32629.7835089571,3256.363656,9777140.5633365,0.864240323512421,0.459408149100163,0.0721663870578465
"1129","DOGAR KALASRA","Muzaffargarh","Kot Addu",8.50942244200871,126.752212389381,0.744529930123112,20.1140350877193,66327.1970132572,8599.615251,8423420.47485242,0.616219667943806,0.112214322598652,0.0698868475458961
"1130","DOGRAI KALAN","Lahore","Lahore",22.3934198617935,219,0.42226589251967,0.705882352941177,33799.7781135918,3138.350757,29775846.2872043,1,0.05544313350313,0
"1131","DOHLAM","Sialkot","Pasrur",17.0427428830054,262.354838709677,0.506889899892192,9.2258064516129,34714.1112596705,3995.338269,15802771.5687015,0.605890603085554,0.216252027194747,0.140663934355842
"1132","DOMEHRAH","Multan","Multan Saddar",14.318598985672,123.478260869565,0.535646207954573,0,39092.7947280775,4315.900712,23372773.0368029,0.567143830947512,0.192775519067594,0.147130354096061
"1133","DOMELI","Jhelum","Sohawa",5.75723505594644,340.756097560976,0.567330702412419,33.1829268292683,15030.8188420939,1474.413432,2580618.47421048,1,0.471373893452159,0
"1134","DONGA BONGA","Bahawalnagar","Bahawalnagar",7.00349907326487,158.348214285714,0.5407602033977,30.6517857142857,42269.3924368706,4761.965726,5325732.08552061,0.891505466778806,0.222597150208888,0.0270896531857987
"1135","DONGIAN","Narowal","Narowal",18.8724964904785,261.44,0.530199930667877,7.56,24471.1534234591,2817.773101,14049160.4915085,1,0.205836303779805,0
"1136","DORANA LANGANA","Multan","Multan City",22.8248109618823,123.229166666667,0.599878660092751,0,251040.614163778,24375.303798,73551691.3984217,0.880921479558728,0.111383227158907,0.015056222603064
"1137","DOSA","Jhang","Jhang",4.74302425529899,157.537735849057,0.570831882695739,43.6298076923077,54508.2122243475,5743.23154,3838229.03536336,0.967895878524946,0.388457262163594,0.0128847321381022
"1138","DOUGAL","Mandi Bahauddin","Phalia",14.4401883487554,210.945736434109,0.423056904890741,13.5503875968992,70871.0747061219,7160.931712,7957483.92214108,0.972314049586777,0.328588526554015,0.00935632438551594
"1139","DRAHMA","Dera Ghazi Khan","Dera Ghazi Khan",10.7950341701508,123.618181818182,0.598369805379347,17.9090909090909,33271.5859676806,4512.396056,71751658.5152478,0.902328698274418,1.19360090141875,0.129199651973102
"1140","DRIGRA","Rahim Yar Khan","Sadiqabad",19.1349428296089,76.90625,0.746602099820187,11.3473684210526,45732.2824211966,5777.746389,6922091.23925014,0.630979498861048,0.0479425681486069,0.0280386138630842
"1141","DUDHU CHAK","Narowal","Shakargarh",14.2908058668438,294.8,0.456193263828754,31.6666666666667,4807.00464484774,540.802701,3849205.32969728,1,0.386462566872424,0
"1142","DUFLI KABIR KHAN","Rahim Yar Khan","Liaquat Pur",4.54448441468116,94.2521008403361,0.766656788958221,30.672268907563,23941.5094742143,3016.109748,2969162.04389105,0.90224032586558,0.146877944442756,0.0159145402556485
"1143","DULLO KHURD KALAN","Lahore","Lahore",138.071627259254,209.130434782609,0.36339074994127,0,102728.369405117,9538.454803,64992207.6817379,1,0.1433146173288,0
"1144","DULMIAL","Chakwal","Choa Saidan Shah",5.21479763568026,678.28431372549,0.308646527453534,34.3592233009709,6062.14392219695,555.943655,885550.36418492,0.96195652173913,0.318377588102881,0.0125912040492665
"1145","DUNGA AKKUKA","Bahawalnagar","Bahawalnagar",6.9364021619161,149.666666666667,0.624545119702816,18,2957.62512677812,333.198768,3120416.88137716,1,0.504203544954284,0
"1146","DURANWALA","Lodhran","Lodhran",10.2924743735272,108.25,0.770539638896783,21.5416666666667,16687.3156116864,2119.831694,9972001.09080803,1,0.258982824699667,0
"1147","EHSANPUR","Muzaffargarh","Kot Addu",8.10021900046955,136.888888888889,0.76977653530511,19.8181818181818,22687.7323980576,2940.514731,41628894.1898425,0.768740031897927,0.327833759796254,0.0986221891503253
"1148","EIDGAH WALI","Lodhran","Dunyapur",17.1613737344742,119.823529411765,0.657542523215799,25.3529411764706,7415.7341913328,830.62857,6211186.34561359,0.694290976058932,0.453873143323255,0.199848651967269
"1149","EMIN ABAD","Gujranwala","Gujranwala Saddar",20.4411023139954,222.9,0.45603906288743,7.5,33991.6395936176,3677.288586,12290333.1559907,1,0.243385847770393,0
"1150","ESHARKE","Sheikhupura","Sheikhupura",17.2755750715733,206.393939393939,0.426696940353422,12.1969696969697,47138.9984428346,5249.62175,10385722.9288641,0.87554347826087,0.306879252776641,0.0436221904940104
"1151","FADDA","Vehari","Mailsi",10.6013770247951,127.787878787879,0.552667025363807,7.96969696969697,18905.0869912752,2139.460032,8018449.37204867,0.968949771689498,0.495919523679141,0.0158918603252505
"1152","FAISAL COLON","Bahawalnagar","Bahawalnagar",7.04416455162896,150.4,0.608027809858322,13.5,3160.08160867067,356.007017,4195539.44307958,1,0.615156414178207,0
"1153","FAISAL PARK","Lahore","Lahore",248.359125375748,208.25,0.246496345847845,0,80043.6367464435,7882.020066,156232572.958352,0.732482043096568,0.582211154193223,0.212635845375428
"1154","FAISAL TOWN","Lahore","Lahore",331.838124593099,213.666666666667,0.250079154968262,0,22895.6495175179,2125.889074,110064424.408326,1,0.109601203021188,0
"1155","FAISALABAD C","Faisalabad","Faisalabad City",125.701529904908,182.16862745098,0.396221801171116,1.4297520661157,2042833.93691432,198090.770967,6497062343.89931,0.999709413889826,47.7082347343399,0.0138673800227554
"1156","FAIZ PUR KHU","Sheikhupura","Ferozewala",40.8095936142668,206.4,0.289698527753353,0.4,193594.269069303,21642.847819,55473480.041999,0.781878400757038,0.305412672827518,0.0852013568372076
"1157","FAIZPUR KALA","Sheikhupura","Ferozewala",7.18781235184468,195.859154929577,0.601307543440604,25.3380281690141,43363.9785785075,4690.31359,4444207.71012698,0.900917431192661,0.314051496074914,0.0345392684074243
"1158","FALEEZPUR","Narowal","Narowal",20.7262490590413,266,0.485873530690487,2.88461538461538,38458.6528741535,4428.364995,21499078.5164851,0.865069356872636,0.309820893614032,0.0483248332604978
"1159","FAQIRWALI","Bahawalnagar","Haroonabad",9.15415021484973,149.803921568627,0.816488657511917,37.5098039215686,22716.5303935916,2362.461192,6203447.31742164,0.802734375,0.347942223467432,0.0855040500491743
"1160","FARID COLONY","Lahore","Lahore",305.565078735352,212.75,0.224777620285749,0,23016.4708870035,2137.107486,95806567.6218126,1,0.77253952401344,0
"1161","FARID PUR SO","Okara","Depalpur",8.82889729499817,181.52,0.66254106760025,38.94,19517.5885943798,2215.449315,5457110.2927316,1,0.21891721770218,0
"1162","FARIDABAD","Lodhran","Kehror Pacca",16.0996007745052,64.8059210526316,0.789847693498561,71.6920529801324,54276.1516871902,6399.555296,27431351.9068119,0.962973803600176,1.02819644422993,0.0395339970197829
"1163","FAROOKA","Sargodha","Sahiwal",8.06698681997216,168.521739130435,0.424566154894621,51.0434782608696,7153.55049124584,769.5618,2223248.56791146,0.83459595959596,0.858930367905476,0.170226744622719
"1164","FAROOQ GANJ","Lahore","Lahore",581.920532226562,211,0.116671971976757,0,14738.1974348289,1392.653361,200931037.26102,0.998444790046656,0.460990522105953,0.000718053772750705
"1165","FAROOQABAD -","Sheikhupura","Sheikhupura",16.8469263663659,205.596774193548,0.425285847196656,5.30645161290323,49104.5601920969,5468.516,34415296.7028388,0.96579476861167,0.789976659115563,0.0279783400103428
"1166","FAROOQABAD V","Sheikhupura","Sheikhupura",40.8808139010174,204.146341463415,0.416565031540103,2.73170731707317,85536.4196323711,9525.740125,30911426.8082438,0.940399779937649,0.538330873266396,0.0341180838166105
"1167","FATANI","Bahawalnagar","Chishtian",6.15526249924222,144.581081081081,0.547971399625142,30.2,17721.8839289543,1905.236488,3495538.12634507,0.959183673469388,0.0986754144087125,0.00419895380462606
"1168","FATEH BHAND","Gujrat","Kharian",18.7715898588592,253.428571428571,0.224859594690556,3.10204081632653,46021.250706154,4447.189542,12694397.8403331,0.995674740484429,0.258815143615932,0.00112430557609006
"1169","FATEH GARH","Sargodha","Bhalwal",28.9192926674558,195.140350877193,0.584979401084415,6.66666666666667,94853.7923255756,8984.464015,25588913.6065372,1,1.39407314438445,0
"1170","FATEH KHAN","Dera Ghazi Khan","Taunsa",3.93483276841063,158.534161490683,0.709327745511665,49.5962732919255,25033.7227028733,3243.823396,2231714.00743644,0.695198329853862,0.307969910209008,0.135025846518064
"1171","FATEH PUR JANUBI","Muzaffargarh","Alipur",9.36346639753357,101.121951219512,0.870756863578548,11.9105691056911,63270.5712263756,8356.801536,7508645.33455318,0.779735682819383,0.0423607044483484,0.0119663006916238
"1172","FATEH PUR","Okara","Okara",3.49198647255335,134.657219973009,0.787186190526228,151.47027027027,58678.6192824422,6647.147881,25419853.4180538,0.948564346209461,0.690822602747508,0.0374596751054289
"1173","FATEHJANG -","Attock","Fatehjang",3.87219056775493,471.1,0.357214717134353,6.41935483870968,10642.894458046,973.650897,11743358.654219,1,0.538180575414188,0
"1174","FATEHPUR CITY","Layyah","Karor Lal Esan",7.10730879647391,153.55,0.806709828972817,22.75,8704.98147522407,1033.512602,5829200.73844469,1,0.336715778140071,0
"1175","FATEHPUR","Gujrat","Gujrat",13.4564610760177,364.13125,0.68784711089774,24.7337526205451,383067.475940315,45289.03846,279321837.979223,0.99542445482866,0.90308828340711,0.00415111484793488
"1176","FATHA THATA","Sheikhupura","Nankana Sahib",7.2741527557373,191.916666666667,0.407391779124737,8.16666666666667,26387.3271210055,2848.74497,8022039.60495365,0.896718146718147,0.326108517885334,0.0375603997994949
"1177","FAZIL","Bhakkar","Kalur Kot",2.94052174085394,190.246268656716,0.665991082713379,43.9825870646766,45601.9595819084,5049.965546,1621749.65114066,0.942397856664434,0.278615762262866,0.0170298191575028
"1178","FAZILA KACH","Dera Ghazi Khan","De-excluded Area D.g Khan",0.611664995841769,669.308387096774,0.877972735205004,146.889032258065,55431.435790292,7552.066034,7293774.60875413,0.880195599022005,0.143007224134132,0.0194648721738124
"1179","FEROZ PUR","Pakpattan","Pakpattan",9.11463631998818,160.552380952381,0.723970412072681,10.6761904761905,23337.5466365389,2617.639872,3262697.40031717,0.88695652173913,0.272764793827224,0.0347641403897442
"1180","FEROZ WALA","Gujranwala","Gujranwala Saddar",24.888538479805,224.673469387755,0.433889861529072,7.02083333333333,46824.4375396692,4930.401606,13905651.2663649,0.808136846971798,0.354535013511433,0.0841716422238241
"1181","FEROZE WATTO","Sheikhupura","Sheikhupura",9.76408860087395,196.992248062016,0.532216171501204,8.125,54629.6610151331,5936.453225,14157402.4713716,0.97500905469033,0.453469419865597,0.0116231017721865
"1182","FEROZEPUR","Narowal","Narowal",16.4892616271973,279.454545454545,0.488636867566542,4.72727272727273,8276.32143755894,952.991284,9724468.07433846,1,0.179435009397211,0
"1183","FEROZEWALA -","Sheikhupura","Ferozewala",16.0201131355615,211.555555555556,0.398897578318914,3.66666666666667,24501.9906843854,2803.332406,16537247.0237762,0.906779661016949,0.916052621695409,0.0941736340060701
"1184","FIDAEY SHAH","Bahawalnagar","Minchinabad",7.03335732966661,155.774193548387,0.583603716665699,26.258064516129,13818.3688890995,1556.651364,6394105.15442466,0.840731070496084,0.413708563711508,0.0783733614484534
"1185","FORTABBAS -","Bahawalnagar","Fortabbas",1.55458305494852,139.36546184739,0.88710499934882,90.6586345381526,8710.60323189422,941.84017,1058846.65908938,0.962199312714777,0.297290356600526,0.0116792640093064
"1186","GADAI","Dera Ghazi Khan","Dera Ghazi Khan",12.0941782386014,145.81954887218,0.478463080816699,30.5413533834586,51296.5184878498,6956.993512,5558422.902222,0.948331108144192,1.02098700936664,0.0556274774918893
"1187","GADGOOR","Sialkot","Pasrur",14.7576222584165,259.571428571429,0.493516891130379,16.5806451612903,26671.7979180214,3069.727297,12953868.2624738,0.744548286604361,0.233571236344256,0.0801374116327572
"1188","GADOLA","Bhakkar","Bhakkar",14.0652841828763,167.512345679012,0.617419322331746,5.03703703703704,118153.149675559,13520.680326,10835170.5848867,0.903668610301263,0.550194207734869,0.0586508948425529
"1189","GAGGAN","Rawalpindi","Rawalpindi Tehsil",19.9639469634655,372.360465116279,0.316926960508491,33.7093023255814,37868.7204085606,3406.98843,6411499.50833813,0.935969868173258,0.14587663275393,0.00997948795499725
"1190","GAHI","Lodhran","Kehror Pacca",9.58966321498156,119.920634920635,0.704464178236704,15.7142857142857,36433.3772139008,4166.208959,8283164.92233159,0.76117496807152,0.143055714647365,0.0448849306024451
"1191","GAJJIANA NAU","Sheikhupura","Sheikhupura",17.6109099310588,204.24,0.461510564804077,19.536,54340.9479017241,6001.351644,6441831.92761597,0.859782608695652,0.263607282799641,0.0429903153996887
"1192","GAJJU MATTA","Lahore","Lahore",37.6334171749297,207.976744186047,0.432821412171636,3.02380952380952,136908.598572539,12717.664257,50552443.7598321,0.610456900612341,0.101905505115585,0.0650276641439725
"1193","GAJUHATA","Multan","Shujabad",11.6662459250154,114.8,0.609427849106167,5.10434782608696,95088.7794250505,11659.301556,11715006.6993141,0.671974522292994,0.199068528149149,0.097175632224466
"1194","GAKHRA KALAN","Gujrat","Gujrat",15.685567855835,247.193548387097,0.267562311983878,5,32933.1880893447,3286.642608,14181259.9972415,0.892541087231353,0.429617749299257,0.0517245165586924
"1195","GALLI JAGIR","Attock","Fatehjang",5.22037773132324,491.129310344828,0.403893636077897,10.2222222222222,43003.9616990551,3934.159645,5581263.74260042,0.513406940063092,0.330947423970132,0.313662919492429
"1196","GALOUR MASSU KHAN","Rahim Yar Khan","Rahim Yar Khan",11.0567120790482,88.5875,0.675717637687921,28.6125,46249.7073581808,5597.86878,8354162.26826421,0.462908011869436,0.027867748625576,0.0323337339822389
"1197","GANESHPUR","Sheikhupura","Nankana Sahib",7.06569655572897,192.065359477124,0.43705875538533,12.0326797385621,60976.4372659647,6594.921169,5718479.50793263,0.971273712737127,0.543448497435709,0.0160729745335338
"1198","GANGA","Muzaffargarh","Muzaffargarh",11.2907239680107,109.866666666667,0.741251714456649,27.7238095238095,53224.5231093366,6781.125459,7413179.50107389,0.980237154150198,0.109716300708248,0.00221202219169855
"1199","GANGAY WALA","Lodhran","Lodhran",10.4308212453669,110.272727272727,0.777012396942485,19.7272727272727,8281.00205260783,1051.956529,9773845.22601184,1,0.192023143952558,0
"1200","GANJ KALAN","Lahore","Lahore",565.159973144531,213,0.137757629156113,0,26213.1930045254,2476.957681,396936634.193217,0.914233576642336,0.202264254994351,0.0189748901890908
"1201","GARDEN TOWN","Lahore","Lahore",365.506080627441,215,0.196551416069269,0,40716.8015166414,3780.604844,100685730.42065,0.990318118948824,0.189387685183847,0.00185155558140633
"1202","GARDEZPUR","Multan","Shujabad",10.3374639794796,112.662337662338,0.658329084709093,9.12987012987013,31250.0094241231,3831.716904,5776573.03144732,0.690767519466073,0.162068340526861,0.0725523327962436
"1203","GAREWAHAN","Muzaffargarh","Muzaffargarh",11.8507199883461,113.888888888889,0.766058057954867,30.972602739726,47517.4405532347,6018.485256,42468625.4124177,0.746781115879828,0.173465574076003,0.058818786611978
"1204","GARH MAHRAJA TC","Jhang","Ahmedpur Sial",6.57446258289869,138.733333333333,0.494078406360414,4.42222222222222,12689.1516122827,1401.155886,4078389.42841412,0.629186602870813,0.375404339556834,0.2212459035411
"1205","GARH QAIM","Mandi Bahauddin","Malikwal",18.5812140492832,204.086956521739,0.558057271052098,22.3913043478261,35926.49546038,3588.19362,7492019.2666955,0.990811638591118,0.360627139178738,0.00334430113612431
"1206","GARHI IKHTIAR KHAN","Rahim Yar Khan","Khanpur",8.44449238393499,86.4,0.720395491566769,41.4651162790698,43697.8435591364,5402.87381,7602033.26499199,0.820754716981132,0.048307624641709,0.0105499410137066
"1207","GARHI KALA","Sargodha","Bhalwal",11.5550044571481,193.621951219512,0.502772563114399,18.3780487804878,36385.2710760146,3694.458645,6437864.33822742,0.756729810568295,0.205442819349789,0.0660448589214077
"1208","GARHI SHAHU","Lahore","Lahore",392.303039550781,214,0.181063234806061,0,10873.9232537024,1009.65708,99854648.0048662,1,0.216905327896081,0
"1209","GARHI","Sialkot","Sialkot",79.9038359993383,250.140350877193,0.396809356254444,0.684210526315789,110589.290159559,10806.687276,27311967.4903173,0.969188879335053,0.625816203178155,0.0198950885233333
"1210","GARMULA VIRK","Gujranwala","Naushera Virkan",11.9130312866635,210.333333333333,0.520193389720387,10.6666666666667,5272.39426291357,599.60126,4309060.72891822,1,0.0967309508322247,0
"1211","GARRAY WALA","Layyah","Karor Lal Esan",8.56471684612805,154.952380952381,0.839365567375974,18.4024390243902,34472.2648237322,4093.935944,6034825.45070719,0.647272727272727,0.217394705773149,0.118467901460649
"1212","GAWALMANDI","Lahore","Lahore",432.456787109375,223,0.130288451910019,0,14856.5510435362,1383.804986,171551559.7762,1,0.657607111700348,0
"1213","GHAGA MITER","Gujranwala","Wazirabad",81.0395591012363,226.5,0.304481875031225,0.290322580645161,106641.359905896,10991.404488,49457582.7612699,0.556078648573802,0.182688208972043,0.145841234552881
"1214","GHAKHAR - 1","Gujranwala","Wazirabad",14.6326565375695,226.5,0.383925714663097,7.07142857142857,7740.57071764805,797.811879,8362681.41204298,1,0.466275333561435,0
"1215","GHAKHAR - 2","Gujranwala","Wazirabad",14.5462039600719,225,0.392669656872749,6.7,6657.76876470673,686.208705,8904259.26567393,1,0.151557389526267,0
"1216","GHAKHAR - 3","Gujranwala","Wazirabad",15.9501845619895,224.181818181818,0.428406590765173,4.72727272727273,10491.4729764719,1081.344267,15789328.1868592,1,0.33106940215553,0
"1217","GHALWAN","Muzaffargarh","Alipur",9.83055433442321,102.53164556962,0.83314659701118,13.1898734177215,50195.3746535482,6629.824512,9383601.48977859,0.776632302405498,0.0681767668483349,0.019608362146645
"1218","GHANA LAR","Rahim Yar Khan","Khanpur",8.43610319119055,86.5865384615385,0.697660627846534,20.5384615384615,57451.1503990602,7102.336154,7852343.99129071,0.906849315068493,0.0932087676006669,0.00957431449674524
"1219","GHANG","Sheikhupura","Sheikhupura",14.4386085711027,207.491228070175,0.379172217950486,4.08771929824561,29621.3603967776,3298.77475,7500148.086934,0.887455197132616,0.375290856097404,0.0475934284388469
"1220","GHANGWAL","Sargodha","Shahpur",11.658592859904,187.428571428571,0.577625887734549,21.5714285714286,3143.53719696384,328.466875,7109153.29583001,0.394736842105263,0.0913334107130285,0.14004456309331
"1221","GHANIAN","Mandi Bahauddin","Phalia",10.1380814611912,207.375,0.429478988849691,15.2678571428571,28898.5222177539,2920.782913,3704922.35494265,0.889540566959922,0.311560299791442,0.0386882570070691
"1222","GHANOKE AKBI","Gujranwala","Kamoke",13.7050254379494,212.2,0.429528666394097,18.2142857142857,24378.5113450172,2801.853852,5153927.44468801,0.889447236180904,0.126344919720674,0.0157038883268634
"1223","GHAOUS PUR","Khanewal","Mian Channu",8.73268942271962,141.485714285714,0.488145403351103,10,22422.4171254701,2395.198288,9168331.20043446,0.973626373626374,0.554860116032281,0.0150300708631769
"1224","GHAR MOHAL","Jhelum","Jhelum",9.59695337106893,294.662921348315,0.407671183016565,25.8777777777778,16163.877172584,1518.545822,2718508.2489184,1,0.235751858662056,0
"1225","GHARIALA","Multan","Multan Saddar",11.3315084630793,124.348623853211,0.594327264696086,19.4862385321101,79284.7935158181,9138.406162,10494750.1191594,0.714529914529915,0.137223053754655,0.0548235645383432
"1226","GHARIBWAL","Attock","Pindi Gheb",3.73986903483656,434.070460704607,0.373445895346523,38.5447154471545,42283.6853576815,3994.769295,1660031.06492128,0.6534795042898,0.343198792910518,0.181987981361011
"1227","GHAZANFAR GARH","Muzaffargarh","Muzaffargarh",11.3313842376073,112.775862068966,0.74132531984099,24.5344827586207,39278.1327968508,4974.907326,11197647.2977467,1,0.20945113782407,0
"1228","GHAZI GHAT","Muzaffargarh","Kot Addu",9.66614199907352,122.192307692308,0.684309164683024,10.7051282051282,57530.4821205855,7451.369668,10518980.9018736,1,0.0261696853985691,0
"1229","GHAZI MINARA","Sheikhupura","Sheikhupura",14.2342411490048,208.117647058824,0.415519253296011,4.76470588235294,11500.2604101575,1280.723375,9665804.58162485,0.949771689497717,0.16240821715306,0.00858889609944068
"1230","GHAZI PUR","Multan","Jalalpur Pirwala",12.2332455491533,99.1218274111675,0.70420588279257,21.8622448979592,113060.472809413,13859.520672,266109294.656043,0.942511135857461,0.488545034149649,0.0297990103535379
"1231","GHOINKE","Sialkot","Daska",20.559154465085,235.161290322581,0.390440807227165,6.32258064516129,40578.2620448479,3965.27175,9503459.27409402,0.704463827603899,0.34625621812679,0.145261166526607
"1232","GHONA","Narowal","Shakargarh",16.8065770312053,283.725,0.512493632915543,19.0487804878049,21272.3768766251,2393.207355,7238127.76869504,0.775617053103964,0.433309716282399,0.125354787738399
"1233","GHOUSABAD","Dera Ghazi Khan","Dera Ghazi Khan",8.12762744079673,114.363636363636,0.560812264159843,65.2937062937063,55350.1982748249,7494.345501,2783545.53301992,1,0.273939865692883,0
"1234","GHUDIAN","Gujranwala","Kamoke",14.690841321592,211.535714285714,0.479608956310484,13.4074074074074,14773.6920831478,1699.747422,7720888.08585082,1,0.165318679918551,0
"1235","GHUGHUSTI","Attock","Attock",6.31631842526523,307.652173913043,0.326513263989579,2.40909090909091,1280.03016669393,121.765896,887071.123265651,1,0.0492748807104413,0
"1236","GHUKA","Rahim Yar Khan","Liaquat Pur",5.91487491130829,91.7019230769231,0.786758476724991,20.7403846153846,56193.1867408231,7078.696743,7997510.93713213,1,0.120219869687388,0
"1237","GHULA PUR","Sargodha","Bhalwal",8.99476593449002,192.214285714286,0.467115689956007,19.2380952380952,16853.9990350835,1711.019945,3045505.92437248,0.67720465890183,0.237869816298372,0.113382664279814
"1238","GHULAMAN","Bhakkar","Kalur Kot",4.98168766937373,191.38036809816,0.647203177577112,45.8353658536585,41003.4462310054,4540.800144,3603905.1132885,0.896396396396396,0.262949251703512,0.030391119543622
"1239","GHUMMAL WALA","Gujranwala","Naushera Virkan",12.9127230644226,214.8,0.515620368719101,10.56,6862.05847941359,782.01756,3938362.10972996,1,0.561368468503444,0
"1240","GIDDIAN","Narowal","Narowal",16.462890625,240.75,0.498348462794508,10,21748.6792663673,2504.289126,10703694.4595215,0.987762237762238,0.22561292709139,0.00279520440644201
"1241","GIROT","Khushab","Khushab",2.42132928073406,181.090452261307,0.424736465715883,26.9346733668342,26818.868078727,2758.27,3907221.43382738,1,0.539468579943225,0
"1242","GIRYABAD","Bahawalnagar","Minchinabad",9.06797963803209,167.65503875969,0.770991250406951,22.4375,115614.527162675,13334.388379,6458412.92182228,0.923196104471005,0.312800248608988,0.026022940845677
"1243","GLOTIAN KALA","Sialkot","Daska",32.4040404859796,232.452380952381,0.366021605449564,2.35294117647059,91424.4611717334,10051.05763,15213821.8863753,0.674770039421813,0.510891509036149,0.24624274291421
"1244","GLOTIAN KHUR","Sialkot","Daska",20.4460908174515,234.125,0.377842251211405,12.3125,5416.4084624083,595.4712,4908452.92327511,0.788706739526412,0.727155234375735,0.194803711749619
"1245","GODHPUR","Sialkot","Sialkot",20.8548732757568,241.6,0.479361866201673,4.34285714285714,56160.3146700695,5487.936102,22934453.59685,0.912689173457509,0.285717612387754,0.0273326797564816
"1246","GOGRAN","Lodhran","Lodhran",10.250177526474,109.075,0.721207845211029,11.35,21929.5136323789,2785.7613,8198810.83345878,1,0.163330576815752,0
"1247","GOHAR WALA","Bhakkar","Mankera",0.842992733368713,177.364485981308,0.830570952468943,53.9551401869159,22271.3338844265,2388.04514,599787.620977805,0.921001926782274,0.200163720523306,0.0171688546892376
"1248","GOHAR","Mandi Bahauddin","Malikwal",13.5181494951248,200.612612612613,0.486202149777799,21.018018018018,51608.6795872476,5642.993375,17137290.1608113,0.937898089171974,0.835017815345211,0.0552898044116524
"1249","GOINDKE","Sialkot","Daska",21.4987980479925,230.553191489362,0.389840082285252,9.80141843971631,126283.946895375,13879.492365,12863929.6710448,0.810129509713229,0.252386752186524,0.0591520192820827
"1250","GOJRA - 1","Toba Tek Singh","Gojra",15.6328840255737,170.25,0.484594788402319,7.5,756.651107560945,76.906776,1637130.51901355,1,0.16903582071884,0
"1251","GOJRA - 2","Toba Tek Singh","Gojra",16.3681454658508,170,0.452540323138237,6.25,3471.69331704433,352.866384,8015138.97033597,1,0.566786775585855,0
"1252","GOJRA - 3","Toba Tek Singh","Gojra",21.251091003418,169.666666666667,0.401653413971265,4.33333333333333,3137.87665194392,318.936924,9184655.14115195,0.581818181818182,0.200666637143588,0.144229145446954
"1253","GOJRA - 4","Toba Tek Singh","Gojra",11.261999130249,169.333333333333,0.363312895099322,2,3271.40331798408,332.508708,8439824.30766945,1,0.0962380810790676,0
"1254","GOJRA - 5","Toba Tek Singh","Gojra",29.7271120888846,169.857142857143,0.378162894930158,2,10259.2988407528,1042.765404,20462222.3602952,1,0.307835299069818,0
"1255","GOJRA - 6","Toba Tek Singh","Gojra",11.261999130249,168.666666666667,0.323694080114365,1,7900.32774070986,802.99722,22656477.4855158,1,0.200498826135413,0
"1256","GOJRA","Sialkot","Daska",17.1974313384608,220.044052863436,0.464344838947321,16.1681415929204,166391.85342047,17895.466789,17675058.4052347,0.880759054830764,0.539466229846216,0.0730352561020307
"1257","GOLIWALI","Khushab","Quaidabad",4.19718021103891,458.403433476395,0.613635154752772,60.6909871244635,37741.4356802285,3880.663431,2345510.18166676,0.942908117752007,0.272376107537784,0.0164920254327513
"1258","GOLPUR","Jhelum","Pind Dadan Khan",6.8164088629713,227.377551020408,0.489872857928276,31.2755102040816,21727.2623668832,2187.449134,3083028.5962108,0.682991985752449,0.350636724794351,0.162746641495162
"1259","GOLRA","Attock","Attock",9.45467625584519,372.456140350877,0.352217917902428,8.52631578947368,29389.1983674842,2795.71698,7221889.13168027,0.58021712907117,0.172048888868572,0.12447611918142
"1260","GONDAL","Sialkot","Sialkot",11.7229749606206,192.947826086957,0.365760754761489,28.7033898305085,48803.9296892407,4953.577499,25565163.182624,0.984873041599136,0.736033705082041,0.011304960911847
