"","UC","PROVINCE","DISTRICT","TEHSIL","UC_C","Flood","Area","TOWN","U_R","PROVINCE_C","DISTRICT_C","TEHSIL_C","UC_NAME","Data_Sourc","Level","School","New_Name","Shape_Leng","Shape_Area","id","attr","fertility","elevation","poverty","distance_to_cities","Population","child_population","population_density"
"1493","JINDO MISSION","Punjab","Bahawalpur","Bahawalpur",600011,NA,0,NA,NA,6,603,60301,"Jindo Mission","PCO","2",0,NA,0.65521334186,0.00927623543737,"4388",0.834776738241537,10.993751679148,111.850746268657,0.834776738241537,29.0671641791045,84271.3703831949,9109.486512,9084651.95306509
"1494","JINNAH COLON","Punjab","Bahawalnagar","Bahawalnagar",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.118560335007,0.000661302464442,"982",0.558221779763699,7.11349654197693,151.125,0.558221779763699,28.75,2403.07041550722,270.723999,3633844.63950986
"1495","JINNAH HALL","Punjab","Lahore","Lahore",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0594274896961,0.000153477237428,"3253",0.120424968500932,557.710856119792,213,0.120424968500932,0,49772.7932835584,4703.169988,324300815.662701
"1496","JIWAN PURA K","Punjab","Sheikhupura","Sheikhupura",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.471995680491,0.00676995868026,"2658",0.364031063219936,15.5900569829074,202.835051546392,0.364031063219936,3.3298969072165,97329.790127945,10839.105625,14376718.4889535
"1497","JIWAN SHAH","Punjab","Pakpattan","Arifwala",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.318045535552,0.00454127978313,"1733",0.655270369666995,9.67654928565025,158.833333333333,0.655270369666995,13.9393939393939,39971.9476082367,4194.541533,8801912.57026817
"1498","JOBA","Punjab","Attock","Jand",0,"JOBA",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.699045626785,0.0190067493592,"1863",0.269930114928219,2.50517618083465,311.107407407407,0.269930114928219,18.5740740740741,32953.6228173545,3306.911116,1733785.30934348
"1499","JODH PUR","Punjab","Khanewal","Kabirwala",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.307424662323,0.00459409236855,"853",0.526530320897247,11.5123394258095,134.5,0.526530320897247,7.66666666666667,28298.0105857779,3052.865043,6159652.07393281
"1500","JOGE KOT NOU","Punjab","Sheikhupura","Nankana Sahib",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.367141520781,0.00411268045826,"2280",0.467152026192895,7.24710414702432,193.137931034483,0.467152026192895,21.6724137931034,30919.3136084962,3338.01293,7518044.23472704
"1501","JOHAR TOWN","Punjab","Lahore","Lahore",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.115829558185,0.000855645457082,"3166",0.281643923033367,338.195116216486,212,0.281643923033367,0,134093.094957659,12554.605447,156715721.269596
"1502","JOKALIAN","Punjab","Mandi Bahauddin","Phalia",0,"JOKALIAN",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.302267097309,0.00414347566819,"1474",0.379996589835613,6.75490240445213,210.209677419355,0.379996589835613,3.20967741935484,17473.1229353186,1766.067894,4217020.7657938
"1503","JOURA","Punjab","Gujranwala","Wazirabad",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.166177870253,0.00163734343634,"1535",0.385663822293282,13.1815491589633,228,0.385663822293282,4.27272727272727,13260.465900565,1373.097623,8098768.77767712
"1504","JUGGA BALOCH","Punjab","Pakpattan","Pakpattan",0,"JUGGA BALOCH",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.334430979718,0.00521358870462,"1710",0.737263691094187,9.68610876553679,162.111111111111,0.737263691094187,22.7361111111111,14448.1403464312,1615.265387,2771246.67191873
"1505","KABIR PUR","Punjab","Multan","Multan Saddar",600430,NA,0,NA,NA,6,622,62203,"Kabir Pur","PCO","2",0,NA,0.572297338407,0.00492702327889,"4389",0.672013315984181,11.5852968592039,118.536231884058,0.672013315984181,6.35714285714286,42363.5724387069,4890.409772,8598208.29753639
"1506","KABIRWALA -","Punjab","Khanewal","Kabirwala",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.173308523843,0.00181686937647,"851",0.503499782085419,36.3529752037742,132.545454545455,0.503499782085419,1.54545454545455,61010.1576920155,6581.938936,33579826.0910492
"1507","KABOOTRI","Punjab","Bahawalnagar","Minchinabad",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.523838078355,0.0104681976512,"889",0.551649203818095,23.9496694501241,154.887417218543,0.551649203818095,7.44736842105263,150840.39190881,16973.315858,14409394.7148121
"1508","KACHA MIANWALI","Punjab","Rajanpur","Rojhan",600721,NA,0,NA,NA,6,629,62904,"Kacha Mianwali","PCO","1",0,NA,0.964158230071,0.0172530539158,"4390",0.787821939229965,3.04986941967159,82.068,0.787821939229965,49.384,28112.8075687616,3970.407486,1629439.5013173
"1509","KACHI SHAHANI","Punjab","Bhakkar","Bhakkar",600091,NA,0,NA,NA,6,604,60401,"Kachi Shahani","PCO","1",0,NA,0.691295490769,0.0146448856365,"4391",0.604063748310392,6.88753108708138,164.288461538462,0.604063748310392,31.4711538461538,41334.8768461298,4729.978418,2822478.63671324
"1510","KADEWAND","Punjab","Kasur","Kasur",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.284551605465,0.00219829121588,"2018",0.564149656079032,20.1581287384033,206.484848484848,0.564149656079032,11.6060606060606,10458.2539899717,1208.332096,4757447.01813092
"1511","KADHAR","Punjab","Mandi Bahauddin","Mandi Bahauddin",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.234984573832,0.00382436013558,"1501",0.376602374274155,18.5622383015496,213.034482758621,0.376602374274155,9.91379310344828,20643.8732675825,2085.712272,5397994.05278856
"1512","KAHNA NAU","Punjab","Lahore","Lahore",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.275725884756,0.00166827003198,"3147",0.462158717538999,51.9714010072791,208.826086956522,0.462158717538999,4.47826086956522,62018.701975996,5761.102447,37175457.6819849
"1513","KAKAR GIL","Punjab","Sheikhupura","Sheikhupura",0,"KAKAR GIL",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.434598799722,0.0057242124243,"2214",0.394531032815576,14.0900206804276,206.0875,0.394531032815576,15.85,40173.3234717647,4473.89125,7018139.87566637
"1514","KAKI NAU","Punjab","Jhang","Shorkot",600246,NA,0,NA,NA,6,612,61203,"Kaki Nau","PCO","2",0,NA,0.302535489904,0.00440564741419,"4392",0.563832271557588,8.10184136303988,139.328125,0.563832271557588,20.4615384615385,43158.8940059716,4764.327464,9796266.00779776
"1515","KALA","Punjab","Dera Ghazi Khan","Dera Ghazi Khan",600148,NA,0,NA,NA,6,607,60702,"Kala","PCO","2",0,NA,0.467654378783,0.00774979750225,"4394",0.692923557013273,11.1850712873914,131.214285714286,0.692923557013273,35.3125,64065.6007808122,8687.986523,8266745.13265824
"1516","KALA BAGH","Punjab","Mianwali","Isakhel",600335,NA,0,NA,NA,6,621,62101,"Kala Bagh","PCO","1",0,NA,0.129152638925,0.000674732900427,"4393",0.327627475559711,2.0771190226078,332.3,0.327627475559711,16.8,2339.65530166859,266.796705,3467528.11399585
"1517","KALA GUJRAN","Punjab","Jhelum","Jhelum",0,"KALA GUJRAN",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.365145642996,0.00648917718057,"2099",0.26553600087114,11.2469803003164,234.989010989011,0.26553600087114,14.7934782608696,46252.7262080363,4291.537277,7127671.95608821
"1518","KALA KHATA","Punjab","Sheikhupura","Ferozewala",0,"KALA KHATA",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.328454628311,0.00215293451249,"2326",0.545143869060736,10.5715873241425,217.928571428571,0.545143869060736,5.875,444.700620377503,51.841776,206555.572311941
"1519","KALAN KHURD","Punjab","Gujranwala","Wazirabad",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.311188746535,0.00292536474428,"1534",0.428859898022243,14.7546195529756,227.581395348837,0.428859898022243,9.33333333333333,24547.5488418451,2535.979409,8391278.00724448
"1520","KALAS KE","Punjab","Gujranwala","Wazirabad",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.23166995325,0.00314883480687,"1533",0.525943731977826,15.430935382843,220.357142857143,0.525943731977826,11.3571428571429,33918.0395529455,3495.894018,10771616.0526886
"1521","KALEKEY MAND","Punjab","Hafizabad","Hafizabad",0,"KALEKEY MAND",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.209539601136,0.00252077187302,"1789",0.482656756768356,11.5641761077078,203.810810810811,0.482656756768356,9.37837837837838,16414.5638160243,1739.766985,6511721.26748578
"1522","KALI SUBA","Punjab","Gujranwala","Kamoke",0,"KALI SUBA",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.498454859637,0.00900773847872,"1595",0.50018312890111,15.2741725083553,220.717557251908,0.50018312890111,32.8854961832061,48569.6118557917,5585.606365,5391987.34183205
"1523","KALIA SHAH","Punjab","Bahawalnagar","Bahawalnagar",0,"KALIA SHAH",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.210432379221,0.00237061530887,"974",0.572943529661964,6.33440521184136,145.705882352941,0.572943529661964,55.2647058823529,7341.24808253855,827.046942,3096769.03505609
"1524","KALLAR KAHAR","Punjab","Chakwal","Chakwal",0,"KALLAR KAHAR",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.554045180662,0.00974476225463,"1953",0.302337989735771,4.85457189539646,561.584507042254,0.302337989735771,27.4154929577465,13823.7660442605,1260.527775,1418584.22843436
"1525","KALLUR","Punjab","Mianwali","Isakhel",600336,NA,0,NA,NA,6,621,62101,"Kallur","PCO","2",0,NA,0.711412471176,0.0117406236166,"4395",0.584776073694229,7.49173164367676,243.541666666667,0.584776073694229,42.3473053892216,26453.6285904159,3125.474072,2253170.65381547
"1526","KALOKE","Punjab","Sheikhupura","Sheikhupura",0,"KALOKE",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.229626973679,0.00244780846804,"2217",0.389681615373668,17.0660148075649,207.882352941176,0.389681615373668,7.38235294117647,29035.140225945,3233.4905,11861687.9568171
"1527","KALOWAL","Punjab","Sargodha","Sargodha",0,"KALOWAL",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.235190249396,0.00251228477848,"2375",0.331818847042142,13.2267506052466,175.757575757576,0.331818847042142,19.0606060606061,25660.6234999053,2559.016035,10214058.4219241
"1528","KALRA","Punjab","Sargodha","Shahpur",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.438559042294,0.00605644438304,"2363",0.526296427776647,9.78110128779744,184.03488372093,0.526296427776647,25.3837209302326,25959.7012525191,2697.571655,4286294.00531022
"1529","KALRI","Punjab","Chiniot","Lalian",0,"KALRI",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.762124968273,0.0243114376479,"1812",0.58071457631886,8.59763944485546,123.383333333333,0.58071457631886,34.6625,158154.627297906,15959.899321,6505358.90096025
"1530","KALYAN PUR","Punjab","Sargodha","Bhalwal",0,"KALYAN PUR",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.576904073281,0.00757387787595,"2461",0.506114191755101,12.7634367040686,200.731481481481,0.506114191755101,21.4166666666667,44690.4904117915,4535.401931,5900608.79562122
"1531","KALYANA","Punjab","Pakpattan","Pakpattan",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.270560079167,0.00307646003087,"1709",0.741560906864876,11.7207910364324,161.860465116279,0.741560906864876,9.76744186046512,24723.5137325774,2763.433334,8036351.35333962
"1532","KAMAHAN","Punjab","Lahore","Lahore",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.303077792823,0.00384713994381,"3159",0.452174123790529,65.94554455192,211.763636363636,0.452174123790529,1.44444444444444,179389.528343719,16656.537217,46629322.2923576
"1533","KAMAL PUR","Punjab","Lodhran","Lodhran",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.29867586903,0.00362819857313,"506",0.689799564064674,11.3648107669972,115.096153846154,0.689799564064674,5.86792452830189,15549.0694279105,1975.237417,4285616.98443549
"1534","KAMALIA TOWN","Punjab","Toba Tek Singh","Kamalia",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.347326060838,0.00694165192504,"2554",0.351626178230902,25.868516517408,153.343434343434,0.351626178230902,4.34343434343434,124565.290715895,12698.710644,17944617.8029413
"1535","KAMAN","Punjab","Okara","Renala Khurd",0,"KAMAN",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.695049393453,0.0211436934698,"697",0.519437250555367,16.1348508396405,182.889261744966,0.519437250555367,18.6925675675676,179817.690815308,19576.865489,8504554.37561773
"1536","KAMAR MUSHANI","Punjab","Mianwali","Isakhel",600338,NA,0,NA,NA,6,621,62101,"Kamar Mushani","PCO","2",0,NA,0.401659273077,0.00493506472937,"4397",0.545804834529145,12.7356248352979,202.041095890411,0.545804834529145,43.9452054794521,10929.8690764489,1289.978937,2214736.72095972
"1537","KAMAR MUSHANI PACCA","Punjab","Mianwali","Isakhel",600337,NA,0,NA,NA,6,621,62101,"Kamar Mushani Pacca","PCO","2",0,NA,0.349948045191,0.00532104810541,"4396",0.675735079144177,3.02964901296716,270.684210526316,0.675735079144177,32.9342105263158,13535.3505313031,1599.190334,2543737.67407618
"1538","KAMIR","Punjab","Sahiwal","Sahiwal",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.247166716288,0.00202337471187,"2709",0.501849132989134,14.5661974975041,156.678571428571,0.501849132989134,12.6785714285714,26930.460295478,2751.478099,13309675.235878
"1539","KAMMANWALA","Punjab","Sialkot","Sialkot",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.248271350721,0.00322147877585,"1004",0.454809633748872,20.74551154346,251.666666666667,0.454809633748872,18.9347826086957,27845.7051543312,2721.057592,8643764.89551261
"1540","KAMOKE - 1","Punjab","Gujranwala","Kamoke",0,"KAMOKE - 1",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.127510369483,0.000734931526972,"1594",0.446310235695405,20.2232042659413,219.181818181818,0.446310235695405,10.8181818181818,4549.27304615125,473.945394,6190063.80756962
"1541","KAMOKE - 2","Punjab","Gujranwala","Kamoke",0,"KAMOKE - 2",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0842774951892,0.000418445632501,"1593",0.424165070056915,26.9990391731262,217.4,0.424165070056915,5.2,4662.83804941866,484.482726,11143235.0758435
"1542","KAMOKE - 3","Punjab","Gujranwala","Kamoke",0,"KAMOKE - 3",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.112714549728,0.000713767119997,"1587",0.451463956724514,22.198831653595,218.9,0.451463956724514,9.54545454545454,5595.7451182605,588.288603,7839735.06412571
"1543","KAMOKE - 4","Punjab","Gujranwala","Kamoke",0,"KAMOKE - 4",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.108909036778,0.000497457548651,"1592",0.424591712653637,27.1095869276259,217.375,0.424591712653637,6.5,6932.39339681063,723.077211,13935648.2087966
"1544","KAMOKE - 5","Punjab","Gujranwala","Kamoke",0,"KAMOKE - 5",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.113163633407,0.000474699849499,"1591",0.443391108512878,19.3551937103271,218,0.443391108512878,6.8,3868.50335376798,430.016961,8149367.1376783
"1545","KAMOKE - 6","Punjab","Gujranwala","Kamoke",0,"KAMOKE - 6",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.11760336642,0.000750042376403,"1588",0.442608552674452,16.7583747276893,218.307692307692,0.442608552674452,8.75,2765.78726380971,318.030636,3687508.00064615
"1546","KAMOKE - 7","Punjab","Gujranwala","Kamoke",0,"KAMOKE - 7",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0878262289718,0.000445372132502,"1590",0.459626961499453,16.2056438922882,217.666666666667,0.459626961499453,2.875,5711.17110319148,656.712612,12823368.7884947
"1547","KAMOKE - 8","Punjab","Gujranwala","Kamoke",0,"KAMOKE - 8",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0985065225549,0.000460291610442,"1589",0.469743778308233,14.2531881332397,217.5,0.469743778308233,8.66666666666667,7255.70165311119,834.314136,15763271.5620079
"1548","KAMRA","Punjab","Attock","Attock",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.251562218326,0.00332092749882,"1894",0.371872244402766,10.0488948573669,315.166666666667,0.371872244402766,4.27083333333333,39688.2916627227,3774.742776,11950966.0107981
"1549","KAMRIAL","Punjab","Attock","Pindi Gheb",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.612603388642,0.0134863674286,"1849",0.614222977155199,4.20557527382349,547.494791666667,0.614222977155199,26.5729166666667,21215.2502961876,1939.700463,1573088.55839099
"1550","KANDAN","Punjab","Sargodha","Shahpur",0,"KANDAN",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.449360118139,0.00545344645281,"2362",0.436876021809392,10.7235502412048,176.026315789474,0.436876021809392,30.5324675324675,24477.3901699825,2534.468471,4488425.87559836
"1551","KANDAN SIYAN","Punjab","Sialkot","Daska",0,"KANDAN SIYAN",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.271975613839,0.00277298186631,"1062",0.306131046719667,8.7995354402356,229.536585365854,0.306131046719667,2.82926829268293,4996.24339082736,519.20964,1801758.40726858
"1552","KANDIWAL","Punjab","Chiniot","Chiniot",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.431394603599,0.00627824479158,"2698",0.480038894074304,7.47924450465611,186.131868131868,0.480038894074304,29.5494505494506,14894.0055601745,1485.81362,2372319.98028326
"1553","KANDWAL","Punjab","Jhelum","Pind Dadan Khan",0,"KANDWAL",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.469685274489,0.00736028693582,"2078",0.505741204613837,5.21857648609944,198.672897196262,0.505741204613837,43.9906542056075,14809.7843861995,1492.589758,2012120.52129726
"1554","KANGAN PUR","Punjab","Kasur","Chunian",0,"KANGAN PUR",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.260488839522,0.00348309970781,"2050",0.575209248065949,15.402564907074,187.64,0.575209248065949,32.86,20602.894082679,2368.80456,5915103.1583971
"1555","KANGANPUR RU","Punjab","Kasur","Chunian",0,"KANGANPUR RU",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.504727160035,0.0127173134552,"2038",0.595915640585989,20.6332180304605,183.983425414365,0.595915640585989,10.524861878453,155728.760396254,17903.66967,12245413.3842693
"1556","KANI PUR","Punjab","Okara","Depalpur",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.377107240887,0.0069450104397,"767",0.640194298040987,10.3086428003213,174.636363636364,0.640194298040987,20.2727272727273,45369.7351355332,5149.936845,6532709.42203119
"1557","KANJAN","Punjab","Bhakkar","Kalur Kot",600116,NA,0,NA,NA,6,604,60403,"Kanjan","PCO","1",0,NA,0.898187765855,0.0156551347948,"4398",0.767571701864491,2.41669507934289,179.551111111111,0.767571701864491,37.390134529148,43930.2290249287,4867.103327,2806122.69397517
"1558","KANJROR","Punjab","Narowal","Shakargarh",0,"KANJROR",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.135973703987,0.000869159329202,"649",0.525458500935481,18.9300396259014,268.076923076923,0.525458500935481,6.46153846153846,8766.79774309396,986.291516,10086525.5063683
"1559","KANUVEEN","Punjab","Kasur","Pattoki",0,"KANUVEEN",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.224368746502,0.00286387743833,"1986",0.538706385507816,14.2223916507903,197.975609756098,0.538706385507816,10.8536585365854,29870.8017096008,3479.654871,10430195.5488079
"1560","KANVEN WALA","Punjab","Chiniot","Chiniot",0,"KANVEN WALA",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.58422986249,0.00809642016243,"1811",0.327056388101302,18.630672494242,179.776859504132,0.327056388101302,12.0413223140496,60122.128978852,5999.68728,7425766.91583252
"1561","KANWAN LIT","Punjab","Sialkot","Daska",0,"KANWAN LIT",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.20511660493,0.00190188879231,"1061",0.373400782716685,20.1373127869197,235,0.373400782716685,7.51724137931035,15865.5631211376,1744.23439,8342003.58364151
"1562","KAPOOR PUR","Punjab","Sialkot","Pasrur",0,"KAPOOR PUR",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.394671456605,0.00532637846451,"1034",0.480851075366924,16.5131090089872,249.171052631579,0.480851075366924,5.85526315789474,37502.2162013176,4316.25468,7040847.0692042
"1563","KARAM ALI WALA","Punjab","Multan","Jalalpur Pirwala",600391,NA,0,NA,NA,6,622,62201,"Karam Ali Wala","PCO","2",0,NA,0.35806830464,0.00341228706017,"4399",0.803706854581833,10.6895327281952,109.807692307692,0.803706854581833,34.7307692307692,24485.8656936988,2989.153109,7175793.02735419
"1564","KARAMPUR","Punjab","Vehari","Mailsi",0,"KARAMPUR",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.298718654633,0.00407000511992,"2609",0.863456065516646,4.57499363377239,38.7094801223242,0.863456065516646,19.905487804878,63413.1553870421,7611.944457,15580608.2593549
"1565","KARARI KOT","Punjab","Bhakkar","Bhakkar",600092,NA,0,NA,NA,6,604,60401,"Karari Kot","PCO",NA,0,NA,0.95814256083,0.0177491122554,"4400",0.734071684069932,4.60901590235093,166.94140625,0.734071684069932,26.203125,50506.5158714001,5779.693682,2845579.83208619
"1566","KAREEM PARK","Punjab","Lahore","Lahore",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.063155085002,0.000187694919275,"3261",0.218955526749293,65.1709874471029,206,0.218955526749293,0,26069.7555599042,2463.403877,138894306.039836
"1567","KARIAN WALA","Punjab","Gujrat","Gujrat",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.187381890749,0.00181332746893,"1434",0.399212924333719,15.1902871131897,306.115384615385,0.399212924333719,21.4615384615385,9341.18941349721,933.12828,5151407.88056843
"1568","KARIM WAH","Punjab","Vehari","Vehari",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.442584515443,0.00734017036441,"2494",0.622127144677298,11.9119752949359,133.714285714286,0.622127144677298,12.7619047619048,42734.4844282969,4749.159724,5822001.71204499
"1569","KARIMDAD QURESHI","Punjab","Muzaffargarh","Muzaffargarh",600546,NA,0,NA,NA,6,623,62304,"Karimdad Qureshi","PCO","2",0,NA,0.104233983848,0.000696630603742,"4401",0.701157718408303,11.7919225238618,120.116666666667,0.701157718408303,13.0819672131148,49015.5584028547,6208.277148,70360903.0949319
"1570","KARIMPURA","Punjab","Sialkot","Sialkot",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0950655854497,0.000399371554461,"571",0.476793192327023,22.1196636199951,247.5,0.476793192327023,2.75,2452.73050582192,239.678648,6141475.22131908
"1571","KARIWALA","Punjab","Jhang","Jhang",600210,NA,0,NA,NA,6,612,61202,"Kariwala","PCO","2",0,NA,0.455137770426,0.00603372438449,"4403",0.538441038198685,7.75207689103116,165.033707865169,0.538441038198685,55.2134831460674,22530.1043503208,2373.911499,3734029.41775657
"1572","KARKAN","Punjab","Sheikhupura","Safdarabad",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.268153307407,0.0030498520818,"2252",0.584963295348855,8.79987123879519,197.441860465116,0.584963295348855,9.18604651162791,21983.9729244115,2333.622284,7208209.55730966
"1573","KARNANA","Punjab","Gujrat","Kharian",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.174591864048,0.0017301475251,"1392",0.221236418311795,39.4746099853516,244.8,0.221236418311795,1.79166666666667,33575.0520586016,3244.471154,19405889.7125903
"1574","KAROR THAL JANDI","Punjab","Layyah","Karor Lal Esan",600307,NA,0,NA,NA,6,618,61802,"Karor Thal Jandi","PCO","2",0,NA,0.780831269464,0.0103775307212,"4404",0.796510113485204,8.09547243416309,156.025157232704,0.796510113485204,15.8364779874214,83353.817039657,9899.122944,8032143.60708907
"1575","KARSAL","Punjab","Chakwal","Chakwal",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.423982105055,0.0056968872867,"1952",0.346350555194587,5.98571574404126,456.506172839506,0.346350555194587,24.890243902439,15565.2427781122,1419.325297,2732236.39415351
"1576","KARTAR PUR M","Punjab","Gujranwala","Naushera Virkan",0,"KARTAR PUR M",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.227739661063,0.00304561488709,"1568",0.504176871343093,28.6011578241984,212.659090909091,0.504176871343093,1.84090909090909,70263.1804480448,8007.36996,23070277.4490242
"1577","KARYAL","Punjab","Sahiwal","Sahiwal",0,"KARYAL",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.309480517327,0.00353425602229,"2121",0.509861379861832,10.6354734253883,169.94,0.509861379861832,20.98,27744.0395572554,2830.83391,7850036.72124434
"1578","KARYAL KALAN","Punjab","Gujranwala","Naushera Virkan",0,"KARYAL KALAN",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.302309153506,0.00417231456884,"1567",0.5087695463759,13.803442814311,210.295081967213,0.5087695463759,7.29508196721311,33269.724462084,3790.69581,7973925.24296982
"1579","KARYALA","Punjab","Chakwal","Chakwal",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.438931902968,0.0076803839127,"1951",0.290545568953861,5.96180057312761,560.711711711712,0.290545568953861,14.9545454545455,28124.2136762542,2564.522025,3661823.93952326
"1580","KASHMIR BLOCK","Punjab","Lahore","Lahore",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0764278102651,0.000219658532835,"3191",0.156145224968592,532.099243164062,211.333333333333,0.156145224968592,0,32455.7935739619,3036.046745,147755669.470585
"1581","KASSOKEY","Punjab","Hafizabad","Hafizabad",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.295530351492,0.00346184636089,"1788",0.396909237492318,13.4056509076333,206.56862745098,0.396909237492318,10.9411764705882,32861.0943231833,3488.94798,9492360.69353901
"1582","KASUR-1","Punjab","Kasur","Kasur",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.126414088991,0.00089097154658,"2004",0.538430193295846,17.3441667556763,205.384615384615,0.538430193295846,1.30769230769231,5317.21336090445,614.343424,5967882.34294867
"1583","KASUR-10","Punjab","Kasur","Kasur",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.084454279266,0.000384884033089,"613",0.553432864802224,17.4545278549194,194.142857142857,0.553432864802224,9.42857142857143,2242.19840520067,259.06048,5825646.72066349
"1584","KASUR-11","Punjab","Kasur","Kasur",0,"KASUR-11",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0947600753067,0.000550189655611,"612",0.518663540482521,16.3355518579483,193,0.518663540482521,9.875,2930.87362965516,338.629056,5327024.23567079
"1585","KASUR-2","Punjab","Kasur","Kasur",0,"KASUR-2",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.14506055632,0.00100308544025,"621",0.544738652450698,30.0812170164926,204.428571428571,0.544738652450698,4.28571428571429,15102.807829316,1744.957376,15056352.3537455
