"","PROVINCE","DISTRICT","TEHSIL","UC","UC_C","Flood","Area","TOWN","U_R","PROVINCE_C","DISTRICT_C","TEHSIL_C","UC_NAME","Data_Sourc","Level","School","New_Name","Shape_Leng","Shape_Area","id","penta3_in_clinic","penta3_out_clinic"
"605","Punjab","Kasur","Pattoki","PATTOKI NO 3",0,"PATTOKI NO 3",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.203410014933,0.00107339523134,"605",48,13
"606","Punjab","Kasur","Pattoki","PATTOKI NO 2",0,"PATTOKI NO 2",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.115796612172,0.000703866631361,"606",0,0
"607","Punjab","Kasur","Pattoki","PATTOKI NO 1",0,"PATTOKI NO 1",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.143161678563,0.000996964035303,"607",0,6
"608","Punjab","Kasur","Kasur","RAJA JANG",0,"RAJA JANG",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.165646976019,0.00184779050197,"608",1,46
"609","Punjab","Kasur","Kasur","ORARA",0,"ORARA",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.241136788582,0.0030092677708,"609",1,95
"610","Punjab","Kasur","Kasur","MUSTAFABAD N",0,"MUSTAFABAD N",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.141052783684,0.00121786394739,"610",0,270
"611","Punjab","Kasur","Kasur","KOT RADHA KI",0,"KOT RADHA KI",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.214333710207,0.003002696339,"611",0,94
"612","Punjab","Kasur","Kasur","KASUR-11",0,"KASUR-11",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0947600753067,0.000550189655611,"612",0,1
"613","Punjab","Kasur","Kasur","KASUR-10",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.084454279266,0.000384884033089,"613",0,5
"614","Punjab","Kasur","Kasur","KASUR-9",0,"KASUR-9",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.103109723148,0.000600001672908,"614",0,7
"615","Punjab","Kasur","Kasur","KASUR-8",0,"KASUR-8",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.107088420948,0.000707699800419,"615",0,5
"616","Punjab","Kasur","Kasur","KASUR-7",0,"KASUR-7",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.112056412298,0.000689207760682,"616",0,4
