"","Intercept","fertility","elevation","poverty","distance_to_cities","Population","child_population","population_density"
"1",0.0365703593094835,0.00365392650544273,5.92920844593209e-05,-0.00477998111114928,-0.00420383722773435,0.0404127014942422,0.0403242165725978,0.454802162791329
"2",0.231879445938023,-0.0878823362505226,-0.00261991340197671,-0.026809380478373,-0.0320923526124161,-0.0201679755317773,-0.0172504442063392,10.5080215803858
"3",0.330077518732471,-0.111996681113807,-0.000658261552535102,-0.0261740390566855,-0.0070590501687372,0.0699195729380115,0.0229448303065747,15.2205035126405
"4",0.378966801532931,-0.124231385137235,-0.0055947879317539,-0.0269472512845315,-0.0157683259583167,0.0377073090064098,-0.00863290425969421,16.5025592845484
"5",0.0279569796450994,-0.0104199169403745,-0.00534570358051394,-0.0195613827514309,-0.0193847050248909,-0.00580939520224841,-0.0131123233918349,2.798763850123
"6",-0.01631565218306,0.00964291610755482,-0.00627965142519571,-0.0232575917139536,-0.0175830020854459,-0.00984503481859374,-0.0084569943264639,-0.00547714535516629
"7",0.342781737119761,-0.123620707653674,-0.0030594793593897,-0.0203847717520286,-0.0110058168618038,0.0587830919398616,0.0101625507113369,15.7248395017
"8",0.16304404030327,-0.0569760132204536,-0.0132367359463903,-0.0278188305088868,-0.00266610091950995,-0.0145883103389853,0.00129673968281548,8.47727639140077
"9",-0.0252178061987608,0.00142115069181745,0.000799753031119284,-0.00246881323433277,-0.00206430064241363,-0.000408030828939768,-0.000537600041863757,0.00277712069354623
"10",-0.00760214013904042,0.00257320408949714,-0.0126607575085079,-0.0297600962363073,-0.0178287322269478,-0.0192248543703188,-0.0244619421296578,-0.0137173224468127
"11",-0.0192173957729658,-0.00266879810179804,-0.0148861206960985,-0.051196194744238,-0.0119648938080031,-0.00981878686199823,-0.000582525188059404,0.0510280854843463
"12",0.351077994088601,-0.14149200699334,-0.00432235281225263,-0.0261220828481308,-0.00425510526042796,-0.0122449917658247,0.00741998746953541,16.864858352448
"13",0.072011941071668,-0.0284456816977902,-0.00752236004008886,-0.077444077672095,0.0127495727013561,0.451129200236189,0.220827376780877,1.96322532570665
"14",0.383740473719968,-0.161693995683918,-0.00729093278333412,-0.0288527622316208,-0.0216110978643157,0.0190240635194322,-0.0229802756696792,16.9907929110998
"15",0.0525914344756779,-0.00843381413346243,-0.00304368194094766,-0.0162061659198671,-0.0128898911113588,-0.00771449372766585,-0.00744199573205726,2.62264405531866
"16",0.377938162510296,-0.152215549657799,-0.00570672307092467,-0.0283836634674128,-0.0233283813110894,0.0194704262765736,-0.00918209748636166,16.755320851617
"17",-0.00661253403139634,0.00874930531378111,-0.00640597218265924,-0.0246545882634402,-0.0191354321459111,-0.0175778088984809,-0.0258237912120626,-0.0195407802764687
"18",0.117207395219218,-0.0376981317592041,-0.00561431213083956,-0.0283866912472315,-0.0164703449899228,-0.0065380871492981,-0.0218251905825184,6.02145801067856
"19",0.330509705359266,-0.138248556263451,-0.00357266958434469,-0.0377719258968867,0.000180195451810525,0.0663139084133789,0.0383896214625123,15.2805108924259
"20",-0.0131109939154717,0.0112065754787648,-0.00173490551743162,-0.0299993329964796,-0.0122106184183002,0.00385564622658592,0.00575683464631819,0.048058431954876
"21",-0.0223679260486414,0.00938583530002173,0.000777336386451873,-0.0212492140455015,-0.01192203944899,0.0169942820132958,0.0204411693308811,0.0341787690247666
"22",-0.0143951941792794,-0.00345040462224138,-0.00479405170463864,-0.034578652032248,-0.0227747441903543,-0.00504510280891696,-0.00321051770394923,0.0550674244065722
"23",0.0189200722372932,0.00293062785038939,-6.1486613571882e-05,-0.00326564177682839,-0.00332266512375027,0.0317379632879386,0.0317197155101206,0.23008356456853
