"","X","TEHSIL","Tehsil","OBJECTID","PROVINCE","DISTRICT","SHAPE_Leng","Area_Sq_Km","Shape_Le_1","Shape_Area","id","fertility","elevation","poverty","night_lights","distance_to_lakes_rivers","malaria_instance","Population","child_population","population_density","radio.x","radio.y","radio","electricity.x","electricity.y","electricity","television.x","television.y","television","mobile_phone.x","mobile_phone.y","mobile_phone","dtp_boolean.x","dtp_boolean.y","dtp_boolean","card.x","card.y","card","school_boolean.x","school_boolean.y","school_boolean","antenatal_care.x","antenatal_care.y","antenatal_care","age.x","age.y","age","mothers_age.x","mothers_age.y","mothers_age","dtp_number.x","dtp_number.y","dtp_number","school_level.x","school_level.y","school_level","wm_urban.x","wm_urban.y","wm_urban","hh_urban.x","hh_urban.y","hh_urban","ch_urban.x","ch_urban.y","ch_urban","urban_to_rural","vaccinations","penta1","penta2","penta3","pentavalent1_vacc_per_capita","pentavalent2_vacc_per_capita","pentavalent3_vacc_per_capita","penta1_in_clinic","penta3_in_clinic","penta1_out_clinic","penta3_out_clinic","penta1_ratio","penta3_ratio"
"51",51,"KAMALIA","KAMALIA",420,"PUNJAB","TOBA TEK SINGH",2.2263451707,1117.0210278,2.2259433776,0.104929680598,552,13.1003360401554,150.145321831453,0.426588146101172,0.491186007857323,59,0,794717.610744163,81045.712255,7573811.39649929,0,0.0521472392638037,0.0521472392638037,0,0.973966309341501,0.973966309341501,0,0.633996937212864,0.633996937212864,0,0.834609494640122,0.834609494640122,0,0.681528662420382,0.681528662420382,0,0.42,0.42,0,0.595394736842105,0.595394736842105,0,0.780487804878049,0.780487804878049,0,2.00936768149883,2.00936768149883,0,28.4188596491228,28.4188596491228,0,2.52336448598131,2.52336448598131,0,3.31123388581952,3.31123388581952,0,0.41534144059869,0.41534144059869,0,0.409090909090909,0.409090909090909,0,0.330628803245436,0.330628803245436,0.385020384311679,0,15225,15085,15804,0.187856946115749,0.186129525921581,0.1950010624902,2321,1792,-34363,-25669,-0.0724361775170089,-0.0750513046027558
"52",52,"KAMOKE","KAMOKE",327,"PUNJAB","GUJRANWALA",1.64943777675,681.300449904,1.64943777354,0.0646604484061,325,17.0677250594441,217.852721451441,0.461653907759449,0.620492994785309,0,0,629039.9434782,72326.632075,9728357.27224646,0,0.0267857142857143,0.0267857142857143,0,0.998217468805704,0.998217468805704,0,0.768270944741533,0.768270944741533,0,0.907308377896613,0.907308377896613,0,0.833333333333333,0.833333333333333,0,0.617977528089888,0.617977528089888,0,0.752747252747253,0.752747252747253,0,0.955801104972376,0.955801104972376,0,2.00392927308448,2.00392927308448,0,27.2340659340659,27.2340659340659,0,2.82075471698113,2.82075471698113,0,3.48613138686131,3.48613138686131,0,0.403275332650972,0.403275332650972,0,0.418685121107266,0.418685121107266,0,0.415750915750916,0.415750915750916,0.412570456503052,0,13259,14405,15287,0.183321131091116,0.199165916989783,0.211360595142159,1345,1465,-19863,-19843,-0.0726320336969435,-0.0797148764827511
"53",53,"KARORPACCA","KARORPACCA",360,"PUNJAB","LODHRAN",1.69493649807,714.550968972,1.69493650145,0.0664978827561,357,14.5738009155671,121.756558237146,0.718101041934275,0.664416015148163,0,0,557772.793819058,65340.700679,8387827.8631043,0,0.0500848896434635,0.0500848896434635,0,0.899067005937235,0.899067005937235,0,0.490245971162002,0.490245971162002,0,0.867684478371501,0.867684478371501,0,0.787581699346405,0.787581699346405,0,0.471186440677966,0.471186440677966,0,0.492909812819058,0.492909812819058,0,0.761437908496732,0.761437908496732,0,2.04055766793409,2.04055766793409,0,28.2030629608622,28.2030629608622,0,2.3109243697479,2.3109243697479,0,3.29228998849252,3.29228998849252,0,0.425753424657534,0.425753424657534,0,0.383617193836172,0.383617193836172,0,0.381406436233611,0.381406436233611,0.396925684909106,0,24979,24324,24933,0.382288523698493,0.37226414389856,0.381584521453001,1131,964,-6043,-1348,-0.230252442996743,-2.51041666666667
"54",54,"KASUR","KASUR",344,"PUNJAB","KASUR",2.92286646652,1458.18747371,2.92286647186,0.137050059805,342,16.9582945578705,198.435525634386,0.558134469832923,0.536660015583038,15,0,1196462.03287881,138174.490488,8730109.52772427,0,0.0246360582306831,0.0246360582306831,0,0.961926091825308,0.961926091825308,0,0.508398656215006,0.508398656215006,0,0.744107744107744,0.744107744107744,0,0.684466019417476,0.684466019417476,0,0.337142857142857,0.337142857142857,0,0.520514883346742,0.520514883346742,0,0.728744939271255,0.728744939271255,0,1.86547811993517,1.86547811993517,0,27.2864038616251,27.2864038616251,0,2.63503649635036,2.63503649635036,0,3.31888544891641,3.31888544891641,0,0.462758620689655,0.462758620689655,0,0.428571428571429,0.428571428571429,0,0.388335704125178,0.388335704125178,0.426555251128754,0,22880,27924,29026,0.165587728380204,0.202092295773112,0.210067718704711,3633,3199,-60908,-48865,-0.0634308162374509,-0.0700521175491613
"55",55,"KHAIRPUR TAMEWALI","KHAIRPUR TAMEWALI",303,"PUNJAB","BAHAWALPUR",1.74800543405,725.334808558,1.74800543447,0.0674442908616,301,7.53952286256847,128.052523171988,0.739989363484912,0.700109004974365,15,0,291672.648054711,33276.460738,4324645.48635024,0,0.0609037328094303,0.0609037328094303,0,0.905882352941176,0.905882352941176,0,0.484313725490196,0.484313725490196,0,0.762745098039216,0.762745098039216,0,0.769911504424779,0.769911504424779,0,0.561224489795918,0.561224489795918,0,0.348201438848921,0.348201438848921,0,0.848,0.848,0,2.05538461538462,2.05538461538462,0,28.0690647482014,28.0690647482014,0,2.57471264367816,2.57471264367816,0,3.16115702479339,3.16115702479339,0,0.427450980392157,0.427450980392157,0,0.387755102040816,0.387755102040816,0,0.351063829787234,0.351063829787234,0.388756637406736,0,9881,9713,10641,0.296936626698296,0.29188801286515,0.319775594038717,1248,763,-25599,-11457,-0.0512504619933473,-0.0713484196745839
"56",56,"KHAN PUR","KHAN PUR",388,"PUNJAB","RAHIM YAR KHAN",3.51049162345,3064.41486578,3.51049162487,0.282515559213,385,6.88688410145731,88.0316797642436,0.730952049375694,0.695508256554604,10,0,1048763.66231431,37125.542943,3712233.28455198,0,0.0428061831153389,0.0428061831153389,0,0.945368171021378,0.945368171021378,0,0.568883610451306,0.568883610451306,0,0.794292508917955,0.794292508917955,0,0.811764705882353,0.811764705882353,0,0.549450549450549,0.549450549450549,0,0.504424778761062,0.504424778761062,0,0.739495798319328,0.739495798319328,0,2.10470409711684,2.10470409711684,0,27.5518905872888,27.5518905872888,0,2.78921568627451,2.78921568627451,0,3.37639553429027,3.37639553429027,0,0.435074626865672,0.435074626865672,0,0.414424111948332,0.414424111948332,0,0.42382271468144,0.42382271468144,0.424440484498481,0,16965,15438,14934,0.456963014010243,0.41583230240437,0.402256743367461,2156,1604,-27190,-19843,-0.0861228728928657,-0.0879434179505455
"57",57,"KHANEWAL","KHANEWAL",349,"PUNJAB","KHANEWAL",1.86252546523,1192.84176893,1.86252547199,0.111678581631,347,14.8592504015005,135.978829389788,0.593448267685966,0.476731508970261,0,0,956998.913279235,103613.42663,8569225.17552452,0,0.114001530221882,0.114001530221882,0,0.967275494672755,0.967275494672755,0,0.641768292682927,0.641768292682927,0,0.862490450725745,0.862490450725745,0,0.734006734006734,0.734006734006734,0,0.52972972972973,0.52972972972973,0,0.590859630032644,0.590859630032644,0,0.823353293413174,0.823353293413174,0,2.04927211646137,2.04927211646137,0,28.1115342763874,28.1115342763874,0,2.66511627906977,2.66511627906977,0,3.4475138121547,3.4475138121547,0,0.465024630541872,0.465024630541872,0,0.424947145877378,0.424947145877378,0,0.416149068322981,0.416149068322981,0.435373614914077,0,31938,32441,36213,0.308241904922704,0.313096488120653,0.349501036475855,1713,1769,-19179,-20709,-0.0980762624527654,-0.0934002111932418
"58",58,"KHARIAN","KHARIAN",331,"PUNJAB","GUJRAT",1.7655625208,1267.41775713,1.76556251931,0.121413241345,329,17.3720437004063,266.914857142857,0.272027804527438,0.602850675582886,0,0,1228494.92753749,118834.551693,10118294.4621887,0,0.0976645435244161,0.0976645435244161,0,0.996815286624204,0.996815286624204,0,0.835456475583864,0.835456475583864,0,0.916135881104034,0.916135881104034,0,0.972727272727273,0.972727272727273,0,0.776119402985075,0.776119402985075,0,0.824734982332155,0.824734982332155,0,0.952941176470588,0.952941176470588,0,1.9304897314376,1.9304897314376,0,28.6367491166078,28.6367491166078,0,2.97169811320755,2.97169811320755,0,3.58269065981148,3.58269065981148,0,0.385390428211587,0.385390428211587,0,0.376753507014028,0.376753507014028,0,0.382947976878613,0.382947976878613,0.381697304034743,0,36867,38028,37905,0.310238053451349,0.320007939258629,0.318972886757083,4915,4443,-86642,-72426,-0.0601392440686676,-0.0653545739376021
"59",59,"KHUSHAB","KHUSHAB",351,"PUNJAB","KHUSHAB",3.21807433133,2948.08275164,3.21807433131,0.282120633646,348,4.96747810285667,400.187176325524,0.470376669537418,0.709342610836029,19,0,786420.290120764,80840.7529339999,2787531.98572335,0,0.0961538461538462,0.0961538461538462,0,0.975274725274725,0.975274725274725,0,0.65474552957359,0.65474552957359,0,0.853021978021978,0.853021978021978,0,0.878504672897196,0.878504672897196,0,0.62962962962963,0.62962962962963,0,0.577272727272727,0.577272727272727,0,0.883977900552486,0.883977900552486,0,2.01702127659574,2.01702127659574,0,28.2890909090909,28.2890909090909,0,2.59139784946237,2.59139784946237,0,3.36220472440945,3.36220472440945,0,0.441029900332226,0.441029900332226,0,0.429299363057325,0.429299363057325,0,0.432170542635659,0.432170542635659,0.434166602008403,0,35884,36304,36234,0.443885029488734,0.449080428897531,0.448214528996065,2347,2208,-28013,-25439,-0.0914439336086652,-0.0950454134561577
"60",60,"KOT ADDU","KOT ADDU",374,"PUNJAB","MUZAFFARGARH",2.80958609351,3165.65535949,2.80958609222,0.297259256235,371,7.29655732215237,131.280578898226,0.775734707288771,0.609080334504445,11,0,1270011.27799058,164612.786578,4272402.79773345,0,0.0554298642533937,0.0554298642533937,0,0.857466063348416,0.857466063348416,0,0.398190045248869,0.398190045248869,0,0.820135746606335,0.820135746606335,0,0.700787401574803,0.700787401574803,0,0.573099415204678,0.573099415204678,0,0.428127428127428,0.428127428127428,0,0.633440514469453,0.633440514469453,0,2.0313630880579,2.0313630880579,0,28.1452991452991,28.1452991452991,0,2.41198501872659,2.41198501872659,0,3.21960072595281,3.21960072595281,0,0.369172932330827,0.369172932330827,0,0.390139335476956,0.390139335476956,0,0.283216783216783,0.283216783216783,0.347509683674855,0,19550,16737,18331,0.118763556625271,0.101674969168141,0.111358299565107,4621,3471,-106173,-74066,-0.0455037813140066,-0.049167788086975
"61",61,"KOT MOMIN","KOT MOMIN",406,"PUNJAB","SARGODHA",1.45493377696,893.807035936,1.45493377581,0.085142475251,403,9.37865083200889,193.041530944625,0.503157567360467,0.529287993907928,9,0,405362.808647545,41158.438303,4760993.93930627,0,0.0552147239263804,0.0552147239263804,0,0.985685071574642,0.985685071574642,0,0.515337423312883,0.515337423312883,0,0.830265848670757,0.830265848670757,0,0.724489795918367,0.724489795918367,0,0.575757575757576,0.575757575757576,0,0.527659574468085,0.527659574468085,0,0.72463768115942,0.72463768115942,0,2,2,0,28.490780141844,28.490780141844,0,2.67605633802817,2.67605633802817,0,3.15322580645161,3.15322580645161,0,0.374677002583979,0.374677002583979,0,0.39047619047619,0.39047619047619,0,0.357702349869452,0.357702349869452,0.37428518097654,0,7653,8021,8210,0.185939999561212,0.19488105794858,0.199473068913831,1200,1128,-22164,-20438,-0.0572409845449342,-0.0584153288451579
"62",62,"KOT RADHA KISHAN","KOT RADHA KISHAN",345,"PUNJAB","KASUR",1.07500856646,429.961468623,1.07500856362,0.0404713777675,343,18.2325032775643,201.678694158076,0.590644170482134,0.436650007963181,0,0,585009.117032675,67443.800969,14454885.1386636,0,0.0296442687747036,0.0296442687747036,0,0.988165680473373,0.988165680473373,0,0.594861660079051,0.594861660079051,0,0.846153846153846,0.846153846153846,0,0.7,0.7,0,0.55,0.55,0,0.593619972260749,0.593619972260749,0,0.704347826086957,0.704347826086957,0,2.10769230769231,2.10769230769231,0,27.246879334258,27.246879334258,0,2.65217391304348,2.65217391304348,0,3.56775700934579,3.56775700934579,0,0.388489208633094,0.388489208633094,0,0.377777777777778,0.377777777777778,0,0.332474226804124,0.332474226804124,0.366247071071665,0,8666,10493,10369,0.128492164965365,0.15558138552753,0.153742817738965,1365,1315,-22691,-19444,-0.0640063771921598,-0.0725357162557229
"63",63,"LAHORE CANTT","LAHORE CANTT",354,"PUNJAB","LAHORE",1.89688566457,1037.43841716,1.8506433392,0.0979041316303,351,97.1444365739651,213.373295046662,0.435267549215683,0.433680504560471,2,0,5747961.1854847,533926.409881999,58710098.2335436,0,0.0374940673943996,0.0374940673943996,0,0.996680891417734,0.996680891417734,0,0.806451612903226,0.806451612903226,0,0.871028923660503,0.871028923660503,0,0.780582524271845,0.780582524271845,0,0.554179566563467,0.554179566563467,0,0.700332225913621,0.700332225913621,0,0.838926174496644,0.838926174496644,0,2.01602564102564,2.01602564102564,0,27.5269102990033,27.5269102990033,0,2.66917293233083,2.66917293233083,0,3.67457305502846,3.67457305502846,0,0.551146384479718,0.551146384479718,0,0.592942141977842,0.592942141977842,0,0.539160045402951,0.539160045402951,0.561082857286837,0,56285,64468,58678,0.105417149176868,0.120743231289585,0.109899040230972,2178,2392,-34105,-40237,-0.0682181225921634,-0.0632051790196856
"64",64,"LAHORE CITY","LAHORE CITY",355,"PUNJAB","LAHORE",1.78899013741,656.331330988,1.78899013568,0.0619308895648,352,100.92968567646,204.881489841986,0.421466556828146,0.496796011924744,20,0,4046471.16510858,382745.87535,65338495.7578342,0,0.0382432028682402,0.0382432028682402,0,0.99791169451074,0.99791169451074,0,0.857356013130409,0.857356013130409,0,0.922755741127349,0.922755741127349,0,0.849734042553192,0.849734042553192,0,0.650224215246637,0.650224215246637,0,0.796582914572864,0.796582914572864,0,0.9102416570771,0.9102416570771,0,1.95070743952533,1.95070743952533,0,28.3021105527638,28.3021105527638,0,2.68495297805643,2.68495297805643,0,3.85087055261166,3.85087055261166,0,0.702078108204944,0.702078108204944,0,0.725886990801577,0.725886990801577,0,0.658670861187574,0.658670861187574,0.695545320064698,0,70861,80864,75806,0.185138507201943,0.211273341420216,0.198058306783005,1272,1434,-12139,-12759,-0.117051624183307,-0.126622516556291
"65",65,"LAYYAH","LAYYAH",358,"PUNJAB","LAYYAH",2.08339814632,2022.48850758,2.08339814457,0.190730581555,355,8.22968743467725,143.918122270742,0.803858380351103,0.538433492183685,12,0,926461.639293318,111275.224685,4857436.24194927,0,0.106821106821107,0.106821106821107,0,0.849420849420849,0.849420849420849,0,0.510939510939511,0.510939510939511,0,0.885456885456886,0.885456885456886,0,0.725146198830409,0.725146198830409,0,0.598540145985402,0.598540145985402,0,0.58992180712424,0.58992180712424,0,0.682352941176471,0.682352941176471,0,1.99846153846154,1.99846153846154,0,27.7993049522155,27.7993049522155,0,2.44354838709677,2.44354838709677,0,3.37849779086892,3.37849779086892,0,0.377741673436231,0.377741673436231,0,0.381752701080432,0.381752701080432,0,0.29676511954993,0.29676511954993,0.352086498022198,0,40712,39480,40246,0.365867605437314,0.354795958505235,0.361679790932161,9359,7406,-250194,-179722,-0.0388606307222787,-0.0429791777896423
"66",66,"LIAQAT PUR","LIAQAT PUR",389,"PUNJAB","RAHIM YAR KHAN",4.52230198472,4644.39522721,4.52230198127,0.427832750092,386,3.6612256606489,103.690920903037,0.785420007935891,-0.169385999441147,27,0,1074599.23528889,135377.486603,2511727.38659631,0,0.0578602620087336,0.0578602620087336,0,0.910577971646674,0.910577971646674,0,0.435114503816794,0.435114503816794,0,0.8113413304253,0.8113413304253,0,0.653950953678474,0.653950953678474,0,0.396396396396396,0.396396396396396,0,0.417030567685589,0.417030567685589,0,0.662207357859532,0.662207357859532,0,2.04326328800989,2.04326328800989,0,27.4519650655022,27.4519650655022,0,2.6375,2.6375,0,3.23560209424084,3.23560209424084,0,0.258750857927248,0.258750857927248,0,0.249237029501526,0.249237029501526,0,0.199312714776632,0.199312714776632,0.235766867401802,0,22336,20000,20630,0.164990505884492,0.14773505183067,0.152388705963336,3424,2409,-58457,-35412,-0.0622172151254702,-0.0729933642396146
"67",67,"LODHRAN","LODHRAN",361,"PUNJAB","LODHRAN",1.8860463158,1142.96395348,1.88604631292,0.106353191974,358,12.0645061721256,113.374269005848,0.719163956271897,0.579686999320984,1,0,738958.875980634,93686.087937,6948158.8870533,0,0.0430622009569378,0.0430622009569378,0,0.938193343898574,0.938193343898574,0,0.540412044374009,0.540412044374009,0,0.827258320126783,0.827258320126783,0,0.598870056497175,0.598870056497175,0,0.510309278350515,0.510309278350515,0,0.439746300211416,0.439746300211416,0,0.770491803278688,0.770491803278688,0,2.0328227571116,2.0328227571116,0,27.3530655391121,27.3530655391121,0,2.19811320754717,2.19811320754717,0,3.34375,3.34375,0,0.486947791164659,0.486947791164659,0,0.419062027231467,0.419062027231467,0,0.432926829268293,0.432926829268293,0.44631221588814,0,31744,32041,34141,0.338833659287241,0.342003820477019,0.364419101616863,2975,2273,-38498,-20890,-0.0837485572727529,-0.122092710963098
"68",68,"MAILSI","MAILSI",423,"PUNJAB","VEHARI",2.7438280031,1600.70171242,2.74382800834,0.149272386179,419,12.6990715729791,128.910399257196,0.582089919621123,0.642292002836863,18,0,1094751.01735209,123843.386551,7333915.16927529,0,0.0567375886524823,0.0567375886524823,0,0.949232585596222,0.949232585596222,0,0.501770956316411,0.501770956316411,0,0.814639905548996,0.814639905548996,0,0.754189944134078,0.754189944134078,0,0.532407407407407,0.532407407407407,0,0.447552447552448,0.447552447552448,0,0.840579710144927,0.840579710144927,0,2.02425373134328,2.02425373134328,0,28.4982517482517,28.4982517482517,0,2.54814814814815,2.54814814814815,0,3.380859375,3.380859375,0,0.389481707317073,0.389481707317073,0,0.374581939799331,0.374581939799331,0,0.368421052631579,0.368421052631579,0.377494899915994,0,30523,30054,34815,0.246464513366891,0.24267747222516,0.281121188378217,4221,3360,-82139,-62546,-0.054172335018866,-0.0567701821376677
"69",69,"MALAKWAL","MALAKWAL",362,"PUNJAB","MANDI BAHAUDDIN",1.49364609961,749.137191113,1.49364609732,0.0716019165719,359,10.97057636229,207.50486381323,0.492311482386598,0.54091902077198,0,0,459967.630712298,45939.431718,6423956.96559903,0,0.0411522633744856,0.0411522633744856,0,0.991769547325103,0.991769547325103,0,0.668724279835391,0.668724279835391,0,0.905349794238683,0.905349794238683,0,0.9,0.9,0,0.677966101694915,0.677966101694915,0,0.660894660894661,0.660894660894661,0,0.871794871794872,0.871794871794872,0,2.0794701986755,2.0794701986755,0,28.3015873015873,28.3015873015873,0,2.87654320987654,2.87654320987654,0,3.46288209606987,3.46288209606987,0,0.324287652645862,0.324287652645862,0,0.361581920903955,0.361581920903955,0,0.231481481481481,0.231481481481481,0.305783685010433,0,18745,18734,18433,0.408037263392079,0.407797817678699,0.40124571224893,2283,2324,-49601,-48928,-0.0482480240077772,-0.0498669642090808
"70",70,"MANDI BAHAUDDIN","MANDI BAHAUDDIN",363,"PUNJAB","MANDI BAHAUDDIN",1.3554163592,878.770324106,1.35541635726,0.0840603532713,360,15.2606184642256,215.44921552436,0.368566097022579,0.594610512256622,0,0,733320.960326056,74073.443478,8723743.49842791,0,0.0676567656765677,0.0676567656765677,0,0.99341021416804,0.99341021416804,0,0.754530477759473,0.754530477759473,0,0.909390444810544,0.909390444810544,0,0.930232558139535,0.930232558139535,0,0.622641509433962,0.622641509433962,0,0.775395033860045,0.775395033860045,0,0.811188811188811,0.811188811188811,0,2.0570652173913,2.0570652173913,0,27.8656884875846,27.8656884875846,0,2.73417721518987,2.73417721518987,0,3.44395924308588,3.44395924308588,0,0.405377456049638,0.405377456049638,0,0.408320493066256,0.408320493066256,0,0.404761904761905,0.404761904761905,0.406153284625933,0,26531,27405,26932,0.358171549131232,0.369970649577528,0.363585095217004,3986,3760,-81697,-82048,-0.0512926097978407,-0.0480277948089107
"71",71,"MANKERA","MANKERA",308,"PUNJAB","BHAKKAR",2.75352050749,3560.98494102,2.75352050637,0.33758009463,306,1.39704105544855,165.380275890467,0.789757089519206,0.855600506067276,0,0,266035.780844551,28544.857904,788067.143402327,0,0.0851528384279476,0.0851528384279476,0,0.845315904139434,0.845315904139434,0,0.406113537117904,0.406113537117904,0,0.827886710239651,0.827886710239651,0,0.597402597402597,0.597402597402597,0,0.54014598540146,0.54014598540146,0,0.341597796143251,0.341597796143251,0,0.685314685314685,0.685314685314685,0,2.00819672131148,2.00819672131148,0,27.7451790633609,27.7451790633609,0,2.3956043956044,2.3956043956044,0,3.10483870967742,3.10483870967742,0,0.176933158584535,0.176933158584535,0,0.178723404255319,0.178723404255319,0,0.112860892388451,0.112860892388451,0.156172485076102,0,5434,5546,6167,0.190367036272355,0.194290685161296,0.216045916947298,384,413,-8179,-7689,-0.0492623476587556,-0.0567619571192963
"72",72,"MIAN CHANNU","MIAN CHANNU",350,"PUNJAB","KHANEWAL",1.95870851483,1025.93116554,1.95830672507,0.0961376073697,553,15.472146377677,144.895608351332,0.531397115248755,0.484041005373001,2,0,853017.947031451,91008.31317,8872885.13173773,0,0.039119804400978,0.039119804400978,0,0.981729598051157,0.981729598051157,0,0.586080586080586,0.586080586080586,0,0.918392204628502,0.918392204628502,0,0.832669322709163,0.832669322709163,0,0.534351145038168,0.534351145038168,0,0.614063777596075,0.614063777596075,0,0.796116504854369,0.796116504854369,0,2.24104234527687,2.24104234527687,0,28.1357318070319,28.1357318070319,0,2.57894736842105,2.57894736842105,0,3.40479360852197,3.40479360852197,0,0.398550724637681,0.398550724637681,0,0.403846153846154,0.403846153846154,0,0.306581059390048,0.306581059390048,0.369659312624628,0,31757,31402,34781,0.348946144520657,0.345045401966107,0.382173878281102,3286,3382,-65025,-71061,-0.0532240561071608,-0.0499711875175461
"73",73,"MIANWALI","MIANWALI",366,"PUNJAB","MIANWALI",2.77735101538,2952.13457317,2.77735101746,0.283593037576,363,4.99457535516311,293.39842983317,0.513974833114839,0.710257162650426,11,0,831826.860475466,88559.4433070001,2933170.9536506,0,0.0967741935483871,0.0967741935483871,0,0.980286738351254,0.980286738351254,0,0.711469534050179,0.711469534050179,0,0.906810035842294,0.906810035842294,0,0.805825242718447,0.805825242718447,0,0.474358974358974,0.474358974358974,0,0.504211793020457,0.504211793020457,0,0.864,0.864,0,2.02395209580838,2.02395209580838,0,28.9831528279182,28.9831528279182,0,2.02469135802469,2.02469135802469,0,3.6109785202864,3.6109785202864,0,0.399774774774775,0.399774774774775,0,0.350649350649351,0.350649350649351,0,0.382920110192837,0.382920110192837,0.377781411872321,0,21708,21222,21152,0.24512349207918,0.239635652704273,0.238845223164677,2864,2515,-48811,-39571,-0.0623326876618713,-0.0678702504317789
"74",74,"MINCHINABAD","MINCHINABAD",298,"PUNJAB","BAHAWALNAGAR",2.01380381391,1417.67937901,2.01380381224,0.132189415974,296,7.47025761546936,167.1008492569,0.729385124024334,0.705475986003876,0,0,533592.600014619,61534.775079,4036575.81874459,0,0.016,0.016,0,0.922,0.922,0,0.422845691382766,0.422845691382766,0,0.748,0.748,0,0.642276422764228,0.642276422764228,0,0.33,0.33,0,0.407796101949025,0.407796101949025,0,0.689189189189189,0.689189189189189,0,2.01020408163265,2.01020408163265,0,28.1949025487256,28.1949025487256,0,2.68354430379747,2.68354430379747,0,3.11397058823529,3.11397058823529,0,0.409703504043127,0.409703504043127,0,0.391304347826087,0.391304347826087,0,0.375565610859729,0.375565610859729,0.392191154242981,0,14977,15902,17017,0.243390830319476,0.258422980819944,0.276542816288076,785,831,-12558,-15539,-0.066677992015629,-0.0564998640195812
"75",75,"MULTAN CITY","MULTAN CITY",369,"PUNJAB","MULTAN",0.90767468391,285.76531824,0.907674684462,0.0267518025454,366,138.193267127084,121.638961038961,0.543523379192724,0.488445997238159,0,0,2333742.16012892,226931.399102,87236819.1327804,0,0.0925925925925926,0.0925925925925926,0,0.984363894811656,0.984363894811656,0,0.741109530583215,0.741109530583215,0,0.869843527738265,0.869843527738265,0,0.777777777777778,0.777777777777778,0,0.624338624338624,0.624338624338624,0,0.662337662337662,0.662337662337662,0,0.917737789203085,0.917737789203085,0,1.95114345114345,1.95114345114345,0,27.6214526214526,27.6214526214526,0,2.81481481481481,2.81481481481481,0,3.38852578068264,3.38852578068264,0,0.593235039028621,0.593235039028621,0,0.57208088714938,0.57208088714938,0,0.570524412296564,0.570524412296564,0.578613446158188,0,40834,40715,43259,0.179939841562631,0.179415454014363,0.19062589034035,2623,2090,-20110,-10715,-0.149997140733116,-0.24231884057971
"76",76,"MULTAN SADDAR","MULTAN SADDAR",370,"PUNJAB","MULTAN",3.3057787094,1652.51714946,3.30577871126,0.154616692887,367,14.6018256193734,122.296229802513,0.665801326839564,0.536593973636627,9,0,1329632.23632578,152807.733376,8599538.71408653,0,0.0832072617246596,0.0832072617246596,0,0.974358974358974,0.974358974358974,0,0.731523378582202,0.731523378582202,0,0.858220211161388,0.858220211161388,0,0.763157894736842,0.763157894736842,0,0.617886178861789,0.617886178861789,0,0.631851085832472,0.631851085832472,0,0.872093023255814,0.872093023255814,0,2.02422907488987,2.02422907488987,0,27.8986556359876,27.8986556359876,0,2.73275862068966,2.73275862068966,0,3.49099836333879,3.49099836333879,0,0.560117302052786,0.560117302052786,0,0.565714285714286,0.565714285714286,0,0.553719008264463,0.553719008264463,0.559850198677178,0,34784,33136,34417,0.227632458328599,0.216847663844769,0.225230747421096,4630,3589,-81313,-61787,-0.060378441114719,-0.0616687858689302
"77",77,"MURIDKE","MURIDKE",412,"PUNJAB","SHEIKHUPURA",1.94167806466,949.578587079,1.94167806354,0.0899762354387,409,20.0032375203862,214.1734375,0.466068366913818,0.542065024375916,10,0,719425.141868482,83865.316497,7995723.96378619,0,0.0538116591928251,0.0538116591928251,0,0.992559523809524,0.992559523809524,0,0.808955223880597,0.808955223880597,0,0.907600596125186,0.907600596125186,0,0.884393063583815,0.884393063583815,0,0.46875,0.46875,0,0.687068114511352,0.687068114511352,0,0.918781725888325,0.918781725888325,0,2.06741573033708,2.06741573033708,0,27.5409674234946,27.5409674234946,0,2.51655629139073,2.51655629139073,0,3.40229885057471,3.40229885057471,0,0.318499127399651,0.318499127399651,0,0.307692307692308,0.307692307692308,0,0.268370607028754,0.268370607028754,0.298187347373571,0,12727,15239,16404,0.151755225301693,0.181708012758112,0.195599333373848,1406,1201,-34170,-20148,-0.0429129532413625,-0.0633873436427931
"78",78,"MURREE","MURREE",400,"PUNJAB","RAWALPINDI",1.1674013694,384.903634487,1.16740136747,0.0373834065647,397,12.4441752784392,1273.18784530387,0.414958182694938,0.749710977077484,1,0,271926.897200094,23672.531214,7273999.94244683,0,0.153246753246753,0.153246753246753,0,1,1,0,0.685714285714286,0.685714285714286,0,0.922279792746114,0.922279792746114,0,0.909090909090909,0.909090909090909,0,0.727272727272727,0.727272727272727,0,0.810661764705882,0.810661764705882,0,0.919540229885057,0.919540229885057,0,1.96860986547085,1.96860986547085,0,28.3419117647059,28.3419117647059,0,2.7,2.7,0,3.63265306122449,3.63265306122449,0,0.405990016638935,0.405990016638935,0,0.398230088495575,0.398230088495575,0,0.418326693227092,0.418326693227092,0.407515599453867,0,6226,5752,5581,0.263005250419437,0.242982043111564,0.235758480981509,753,571,-13056,-10003,-0.0612045842477444,-0.0605385920271416
