"","DISTRICT","TEHSIL","X.1","PROVINCE","X","Tehsil","OBJECTID","SHAPE_Leng","Area_Sq_Km","Shape_Le_1","Shape_Area","id","fertility","elevation","poverty","night_lights","distance_to_lakes_rivers","malaria_instance","Population","child_population","population_density","radio","electricity","television","mobile_phone","dtp_boolean","card","school_boolean","antenatal_care","age","mothers_age","dtp_number","school_level","wm_urban","hh_urban","ch_urban","urban_to_rural","distance_to_cities","penta3_in_clinic","penta3_out_clinic","OutreachProportion","TotalOutreachCoverage","TotalClinicsCoverage"
"87","OKARA","OKARA",87,"PUNJAB",84,"OKARA",384,2.19811270868,1248.68094529,2.19811270634,0.117288230741,381,19.566849591749,175.059587020649,0.568265329892113,0.509195029735565,0,0,1343316.02758321,138250.54587,11453118.6897138,0.014207650273224,0.949726775956284,0.590163934426229,0.809419496166484,0.894117647058824,0.541062801932367,0.549755301794454,0.775862068965517,1.9375,28.021207177814,2.784140969163,3.44279346210996,0.46360153256705,0.421487603305785,0.423780487804878,0.436289874559238,15.4284023668639,1862,28574,0.938822447102116,0.206682728232182,0.0134683012517786
"88","OKARA","RENALA KHURD",88,"PUNJAB",97,"RENALA KHURD",385,1.29656963822,624.348656984,1.29656963507,0.0586821187878,382,15.933232054026,184.225385527877,0.513220579846191,0.47333100438118,0,0,537363.1955801,59448.46306,9157188.02729764,0.0134874759152216,0.973025048169557,0.616570327552986,0.851637764932563,0.937062937062937,0.744525547445255,0.610169491525424,0.805555555555556,1.93478260869565,28.4463276836158,2.82706766917293,3.40277777777778,0.445652173913043,0.389312977099237,0.412532637075718,0.415832596029333,14.835112692764,1538,15664,0.910591791652133,0.26348872945951,0.025871148232171
"89","PAK PATTAN","ARIFWALA",89,"PUNJAB",5,"ARIFWALA",386,2.39439927974,1361.71494823,2.24961725073,0.108238775033,383,13.9440149195683,155.023642172524,0.566934847900369,0.527584989865621,5,0,856193.818890465,89899.8016049999,7910231.97213224,0.027603513174404,0.958646616541353,0.654135338345865,0.823308270676692,0.781990521327014,0.593073593073593,0.531548757170172,0.827586206896552,1.99616122840691,28.2007648183556,2.71951219512195,3.38129496402878,0.417857142857143,0.411477411477411,0.384201077199282,0.404511877177945,14.4561740243123,2055,29310,0.934481109516977,0.326029640518916,0.0228587823700571
"90","PAK PATTAN","PAK PATTAN",90,"PUNJAB",85,"PAK PATTAN",387,2.40955020617,1536.43933886,2.40955020532,0.143632580544,384,12.8062458577214,162.609073359073,0.707766073059898,0.531318664550781,28,0,1073376.89490245,119973.702107,7473073.94211741,0.040133779264214,0.913140311804009,0.551224944320713,0.741648106904232,0.835443037974684,0.684931506849315,0.48331830477908,0.811158798283262,2.05379746835443,27.8259693417493,2.52061855670103,3.16822429906542,0.417192429022082,0.380400421496312,0.394270122783083,0.397287657767159,19.980231436837,2135,28719,0.930803137356583,0.239377459356773,0.0177955665492082
"91","RAHIM YAR KHAN","KHAN PUR",91,"PUNJAB",56,"KHAN PUR",388,3.51049162345,3064.41486578,3.51049162487,0.282515559213,385,6.88688410145731,88.0316797642436,0.730952049375694,0.695508256554604,10,15,1048763.66231431,37125.542943,3712233.28455198,0.0428061831153389,0.945368171021378,0.568883610451306,0.794292508917955,0.811764705882353,0.549450549450549,0.504424778761062,0.739495798319328,2.10470409711684,27.5518905872888,2.78921568627451,3.37639553429027,0.435074626865672,0.414424111948332,0.42382271468144,0.424440484498481,20.4440789473685,3380,6812,0.668367346938776,0.183485532062351,0.091042439572922
"92","RAHIM YAR KHAN","LIAQAT PUR",92,"PUNJAB",66,"LIAQAT PUR",389,4.52230198472,4644.39522721,4.52230198127,0.427832750092,386,3.6612256606489,103.690920903037,0.785420007935891,-0.169385999441147,27,41,1074599.23528889,135377.486603,2511727.38659631,0.0578602620087336,0.910577971646674,0.435114503816794,0.8113413304253,0.653950953678474,0.396396396396396,0.417030567685589,0.662207357859532,2.04326328800989,27.4519650655022,2.6375,3.23560209424084,0.258750857927248,0.249237029501526,0.199312714776632,0.235766867401802,130.592009095335,2530,13933,0.846322055518435,0.102919623857836,0.0186884840565797
"93","RAHIM YAR KHAN","RAHIM YAR KHAN",93,"PUNJAB",94,"RAHIM YAR KHAN",390,3.19613528256,2626.68337158,3.19613528595,0.242015708815,387,11.4752175669832,82.7374173137762,0.721044888113361,0.652204245328903,0,24,1590154.09017318,192741.880967,6570458.16554293,0.081799591002045,0.926380368098159,0.596114519427403,0.786298568507158,0.811475409836066,0.597701149425287,0.494572591587517,0.721362229102167,2.00829383886256,27.5841248303935,2.63775510204082,3.54046639231824,0.437383177570093,0.416276894293732,0.355016538037486,0.402892203300437,59.8674525589406,2036,9150,0.817986769175755,0.0474728167749209,0.0105633502681682
"94","RAHIM YAR KHAN","SADIQABAD",94,"PUNJAB",99,"SADIQABAD",391,3.34690627885,2546.2114612,3.34690627907,0.234187657067,388,19.0880610716092,76.6768455380966,0.76740565837685,0.62406899034977,5,7,1229232.67321614,155399.09146,5248921.69216442,0.0815677966101695,0.934322033898305,0.597457627118644,0.778601694915254,0.614285714285714,0.269406392694064,0.475268817204301,0.701986754966887,2.04738154613466,27.6666666666667,2.22754491017964,3.3921568627451,0.43258785942492,0.40913508260447,0.350663716814159,0.397462219614517,65.1327407407408,3972,6837,0.632528448515126,0.0439963962193425,0.025559994995353
"95","RAJANPUR","JAMPUR",95,"PUNJAB",41,"JAMPUR",393,2.28883986333,2212.12198695,2.28883986292,0.206002067795,390,6.43492210463965,130.23630831643,0.774866388421399,0.803047001361847,15,0,756182.458784765,103996.4326,3670751.78845908,0.146884272997033,0.819526627218935,0.439349112426036,0.794378698224852,0.616822429906542,0.172839506172839,0.407453416149068,0.644808743169399,2.20070422535211,27.7490683229814,2.11450381679389,3.48475609756098,0.454035874439462,0.389830508474576,0.301857585139319,0.381907989351119,63.6921257181479,3207,4643,0.591464968152866,0.0446457622047316,0.0308375962503929
"96","RAJANPUR","RAJANPUR",96,"PUNJAB",95,"RAJANPUR",394,2.88511413783,2718.20427458,2.88511413927,0.252191747352,391,4.29066893828586,109.658503026968,0.729926135892419,0.758986604213715,5,0,615449.027342863,83327.013993,2440401.13843948,0.11496062992126,0.789308176100629,0.476340694006309,0.80188679245283,0.545454545454545,0.582089552238806,0.398230088495575,0.779220779220779,2.16198704103672,27.6359039190898,2.56862745098039,3.59365079365079,0.40506329113924,0.351585014409222,0.301181102362205,0.352609802636889,106.791907514451,1753,4444,0.717121187671454,0.0533320442800617,0.0210375953246958
"97","RAJANPUR","ROJHAN",97,"PUNJAB",98,"ROJHAN",395,2.98832848188,2798.61790342,2.98832848577,0.258689808987,392,2.24384630319378,98.7883995703545,0.800740637981546,0.110846251249313,26,0,318894.922335703,45042.270148,1232730.90495702,0.0455580865603645,0.671981776765376,0.275626423690205,0.694760820045558,0.396135265700483,0.283898305084746,0.132382892057026,0.35031847133758,2.05200945626478,28.7902240325866,2.29268292682927,3.18461538461538,0.131178707224335,0.126050420168067,0.0997830802603037,0.119004069217569,124.311493018258,555,4053,0.879557291666667,0.0899821431442652,0.0123217590538039
"98","RAWALPINDI","GUJAR KHAN",98,"PUNJAB",31,"GUJAR KHAN",396,2.32020822593,1480.87761076,2.32020822135,0.142837678932,393,9.39125896151928,485.492464754497,0.365778209871465,0.45818567276001,7,0,778249.290445082,74683.8780079999,5448487.37576854,0.119311193111931,0.997542997542998,0.871007371007371,0.950920245398773,0.888888888888889,0.685714285714286,0.831470335339639,0.952380952380952,1.95881006864989,29.0868443680138,2.79375,3.65460186142709,0.363709677419355,0.343991179713341,0.336206896551724,0.34796925122814,21.9110787172011,2894,11358,0.79694078024137,0.152081015380366,0.0387499963471367
"99","RAWALPINDI","KAHUTA",99,"PUNJAB",48,"KAHUTA",397,1.30855484875,614.738837862,1.30855484971,0.0595125445879,394,6.26535334275512,749.786713286713,0.397453931015737,0.626815021038055,17,0,222907.847784768,21380.837667,3745560.69360357,0.11353711790393,0.980392156862745,0.814814814814815,0.92156862745098,0.929411764705882,0.761194029850746,0.831029185867896,0.925,2.15983606557377,29.1858678955453,2.80769230769231,3.71534195933457,0.396039603960396,0.402750491159136,0.468401486988848,0.422397194036126,22.1761960326721,2518,5785,0.696736119474889,0.270569380400319,0.117769006023856
"100","RAWALPINDI","MURREE",100,"PUNJAB",78,"MURREE",400,1.1674013694,384.903634487,1.16740136747,0.0373834065647,397,12.4441752784392,1273.18784530387,0.414958182694938,0.749710977077484,1,0,271926.897200094,23672.531214,7273999.94244683,0.153246753246753,1,0.685714285714286,0.922279792746114,0.909090909090909,0.727272727272727,0.810661764705882,0.919540229885057,1.96860986547085,28.3419117647059,2.7,3.63265306122449,0.405990016638935,0.398230088495575,0.418326693227092,0.407515599453867,11.6691176470588,745,3862,0.838289559366182,0.163142672200428,0.0314710747771411
"101","RAWALPINDI","RAWALPINDI",101,"PUNJAB",96,"RAWALPINDI",401,2.73041636703,1620.55254778,2.73041636994,0.156662062439,398,31.118842559696,442.976527900797,0.394224805517248,0.492376655340195,0,0,3056583.40588149,276227.191952,19510680.2393313,0.137130801687764,0.995798319327731,0.798319327731092,0.90295358649789,0.729411764705882,0.7,0.804532577903683,0.861788617886179,1.76190476190476,27.9971671388102,2.66129032258065,3.78697183098592,0,0,0,0,23.0970314576867,4361,21175,0.82922149122807,0.0766579128230054,0.0157877288227214
"102","SAHIWAL","CHICHAWATNI",102,"PUNJAB",17,"CHICHAWATNI",403,2.60438483431,1587.54823798,2.60438483507,0.148738680975,400,14.3499591548494,153.749530956848,0.504868040974014,0.453020989894867,3,0,1230347.14624386,123338.692326,8271870.76138356,0.0738569753810082,0.946943483275663,0.66320645905421,0.860438292964245,0.766666666666667,0.409090909090909,0.611734253666954,0.896551724137931,1.93621013133208,28.0025884383089,2.78343949044586,3.5225988700565,0.403008709422011,0.38969764837626,0.34192439862543,0.378210252141233,19.4626935710935,2115,23868,0.918600623484586,0.193515915807781,0.0171479035500862
"103","SAHIWAL","SAHIWAL_SAHIWAL",103,"PUNJAB",102,"SAHIWAL_SAHIWAL",404,2.47041660401,1644.6217452,2.47041660226,0.154299986255,401,18.2825812528012,166.991884580703,0.572817092766427,0.464702000220617,3,0,1656303.92872379,169073.057325,10734310.2804075,0.0286885245901639,0.938775510204082,0.7170582226762,0.871428571428571,0.870292887029289,0.601190476190476,0.617138908085694,0.896860986547085,1.97108843537415,27.8790601243953,2.72596153846154,3.65919282511211,0.419678714859438,0.399596367305752,0.382495948136143,0.400590343433777,15.026102610261,0,0,NA,0,0
"104","SARGODHA","BHALWAL",104,"PUNJAB",11,"BHALWAL",405,1.86984630083,1282.58564193,1.86984629344,0.122544463329,402,11.7942940875281,195.143342776204,0.539688510642122,0.497185498476028,0,0,890393.191274237,90377.123062,7265878.58060762,0.056047197640118,0.982300884955752,0.671091445427729,0.874446085672083,0.791666666666667,0.566037735849057,0.634984833164813,0.836842105263158,1.91120507399577,28.4064711830131,2.57894736842105,3.34554140127389,0.432234432234432,0.419804741980474,0.420289855072464,0.424109676429123,14.679117147708,2500,18499,0.880946711748179,0.204686754493274,0.0276618674649
"105","SARGODHA","KOT MOMIN",105,"PUNJAB",61,"KOT MOMIN",406,1.45493377696,893.807035936,1.45493377581,0.085142475251,403,9.37865083200889,193.041530944625,0.503157567360467,0.529287993907928,9,0,405362.808647545,41158.438303,4760993.93930627,0.0552147239263804,0.985685071574642,0.515337423312883,0.830265848670757,0.724489795918367,0.575757575757576,0.527659574468085,0.72463768115942,2,28.490780141844,2.67605633802817,3.15322580645161,0.374677002583979,0.39047619047619,0.357702349869452,0.37428518097654,16.094616639478,1155,5426,0.824494757635618,0.131832018505049,0.028062289232092
"106","SARGODHA","SAHIWAL",106,"PUNJAB",101,"SAHIWAL",407,1.58309796123,759.890241673,1.58309795635,0.0723090025332,404,8.99808044125809,169.999036608863,0.405094836000533,0.482905000448227,0,0,373318.126954663,40127.891749,5162816.71543259,0.0395010395010395,0.972972972972973,0.61954261954262,0.856548856548857,0.880733944954128,0.747826086956522,0.56043956043956,0.860869565217391,2.02341137123746,28.5425824175824,2.71578947368421,3.31372549019608,0.367447595561036,0.348837209302326,0.342776203966006,0.353020336276456,35.4845857418112,2670,55367,0.953994865344522,1.37976349084873,0.0665372608334585
"107","SARGODHA","SARGODHA",107,"PUNJAB",104,"SARGODHA",408,2.67225025812,1457.87583697,2.6722502514,0.138883927065,405,20.4924174030365,186.662182361734,0.424021322463744,0.529838502407074,0,0,1685523.8450356,167762.933738,12136205.2517909,0.0825396825396825,0.989429175475687,0.711416490486258,0.874207188160677,0.810679611650485,0.628140703517588,0.716160220994475,0.90234375,2.05162241887906,28.5504143646409,2.62275449101796,3.60270009643202,0.485750474984167,0.468354430379747,0.397653194263364,0.450586033209093,14.0627177700348,2904,34944,0.923272035510463,0.208293925370744,0.0173101407760027
"108","SARGODHA","SHAHPUR",108,"PUNJAB",106,"SHAHPUR",409,1.55640045413,788.007613057,1.55640045276,0.0752400384685,406,10.0599425630076,180.186175115207,0.472175239636889,0.5356525182724,0,0,422428.486739157,44096.133003,5614410.82883033,0.0770925110132159,0.991189427312775,0.605726872246696,0.8215859030837,0.746987951807229,0.452054794520548,0.518821603927987,0.836206896551724,1.97627118644068,28.1865793780687,2.16393442622951,3.2120253164557,0.385991058122206,0.391120507399577,0.303125,0.360078855173928,22.609778597786,1128,7729,0.872643107146889,0.175276140415174,0.0255804743677469
"109","SARGODHA","SILLANWALI",109,"PUNJAB",112,"SILLANWALI",410,1.76430128771,611.342590105,1.76430128796,0.0580984094791,407,11.8564872155755,175.716363636364,0.392994071539609,0.533571004867554,0,0,387168.228093495,41169.434288,6664007.35518884,0.0372093023255814,0.974418604651163,0.681395348837209,0.872093023255814,0.892561983471074,0.729508196721312,0.634645669291339,0.870748299319728,1.88252148997135,28.4220472440945,2.72222222222222,3.49379652605459,0.339779005524862,0.367614879649891,0.352331606217617,0.353241830464123,25.0726392251815,1119,13132,0.921479194442495,0.318974506866802,0.0271803589083118
"110","SHEIKHUPURA","FEROZEWALA",110,"PUNJAB",28,"FEROZEWALA",411,1.41514857599,459.805425732,1.41514858,0.0435004213713,408,18.815260318827,207.798412698413,0.34669311486765,0.377963006496429,6,13,656705.667221647,75287.323317,15096535.7695343,0.0659062103929024,0.988607594936709,0.80379746835443,0.872151898734177,0.778761061946903,0.369369369369369,0.598851517637408,0.845559845559846,2.033527696793,27.4232977850697,2.46022727272727,3.31917808219178,0.458980044345898,0.473741794310722,0.410596026490066,0.447772621715562,2.97297297297297,1528,9088,0.856066314996232,0.120710892612487,0.0202955814163601
"111","SHEIKHUPURA","MURIDKE",111,"PUNJAB",77,"MURIDKE",412,1.94167806466,949.578587079,1.94167806354,0.0899762354387,409,20.0032375203862,214.1734375,0.466068366913818,0.542065024375916,10,39,719425.141868482,83865.316497,7995723.96378619,0.0538116591928251,0.992559523809524,0.808955223880597,0.907600596125186,0.884393063583815,0.46875,0.687068114511352,0.918781725888325,2.06741573033708,27.5409674234946,2.51655629139073,3.40229885057471,0.318499127399651,0.307692307692308,0.268370607028754,0.298187347373571,10.8889745566692,1310,11211,0.89537576870857,0.133678622680701,0.01562028326748
"112","SHEIKHUPURA","SHEIKHUPURA",112,"PUNJAB",108,"SHEIKHUPURA",414,2.18057511454,1260.02466276,2.1805751113,0.11936723864,411,19.6569147749849,204.265969802555,0.422995972569327,0.567357987165451,0,0,1636109.85926159,182201.133685,13706523.480835,0.0331695331695332,0.992628992628993,0.755528255528256,0.901719901719902,0.75,0.537037037037037,0.636144578313253,0.925233644859813,2.0034965034965,28.2120481927711,2.60769230769231,3.47474747474747,0.437362637362637,0.443946188340807,0.431746031746032,0.437684952483159,8.19163763066198,2118,24833,0.921412934584988,0.136294431860851,0.0116245160343608
"113","SIALKOT","DASKA",113,"PUNJAB",22,"DASKA",415,1.76277526185,754.418009897,1.76277525861,0.0718298774709,412,23.4352776148498,231.571014492754,0.406716299920842,0.560621023178101,0,0,1016790.99566206,111760.219659,14155544.0641533,0.0360248447204969,0.998760842627014,0.788104089219331,0.921933085501859,0.848484848484849,0.666666666666667,0.795398520953164,0.824742268041237,1.88429752066116,27.5981922760887,2.51485148514851,3.52789256198347,0.426598837209302,0.428571428571429,0.402730375426621,0.419300213735784,9.92946859903386,3849,13077,0.772598369372563,0.117009433588268,0.034439803462663
"114","SIALKOT","PASRUR",114,"PUNJAB",86,"PASRUR",416,1.8182561578,1022.20627572,1.89875036322,0.0972607312646,413,17.4602820354137,246.028017241379,0.456745644724686,0.497630993525187,0,52,963302.031424504,110808.640261,9904326.43163889,0.0381679389312977,0.997823721436344,0.764705882352941,0.882480957562568,0.946524064171123,0.879432624113475,0.750172057811425,0.822393822393822,2.05124450951684,27.4907088781831,2.82485875706215,3.4697247706422,0.323852617970265,0.328436516264428,0.327152317880795,0.326480484038496,9.3774124374553,3190,11021,0.775526000985152,0.0994597530846061,0.0287883687814076
"115","SIALKOT","SIALKOT",115,"PUNJAB",111,"SIALKOT",418,1.67129765589,973.159471441,1.98059957331,0.0929130177081,415,34.6271345297526,248.044186046512,0.41817762976469,0.501505970954895,2,139,1877924.26442515,183615.644637,20211637.8387894,0.0541062801932367,1,0.90549662487946,0.93731918997107,0.953488372093023,0.877005347593583,0.843172331544425,0.956521739130435,2.03527815468114,28.2057245080501,2.75609756097561,3.86411889596603,0.333902161547213,0.365313653136531,0.280503144654088,0.326572986445944,10.3067164179104,3126,21099,0.870959752321981,0.114908509248827,0.0170246931092389
"116","TOBA TEK SINGH","GOJRA",116,"PUNJAB",30,"GOJRA",419,1.76805820098,691.338835198,1.76805820536,0.0652422067394,416,20.1297330907051,166.452025586354,0.404059277096791,0.496692001819611,0,0,773022.286900879,78593.891243,11848500.0053508,0.0570032573289902,0.996742671009772,0.737785016286645,0.907166123778502,0.821052631578947,0.425,0.721973094170404,0.872611464968153,2.01243781094527,28.377802690583,2.73076923076923,3.51863354037267,0.423371647509579,0.428571428571429,0.432377049180328,0.428106708420445,12.768656716418,1227,11643,0.904662004662005,0.148141284467029,0.0156119003728459
"117","TOBA TEK SINGH","KAMALIA",117,"PUNJAB",51,"KAMALIA",420,2.2263451707,1117.0210278,2.2259433776,0.104929680598,552,13.1003360401554,150.145321831453,0.426588146101172,0.491186007857323,59,0,794717.610744163,81045.712255,7573811.39649929,0.0521472392638037,0.973966309341501,0.633996937212864,0.834609494640122,0.681528662420382,0.42,0.595394736842105,0.780487804878049,2.00936768149883,28.4188596491228,2.52336448598131,3.31123388581952,0.41534144059869,0.409090909090909,0.330628803245436,0.385020384311679,16.7905897945659,1900,10750,0.849802371541502,0.132641193480742,0.0234435597779916
"118","TOBA TEK SINGH","TOBA TEK SINGH",118,"PUNJAB",117,"TOBA TEK SINGH",421,2.28525495695,1270.46165257,2.28525496359,0.119640397247,417,13.9301663657929,157.423255813953,0.332615500799574,0.450373008847237,0,0,969164.523708005,96864.939548,8100646.15304767,0.074792243767313,0.982019363762102,0.764868603042877,0.922544951590595,0.878205128205128,0.708333333333333,0.739089184060721,0.901639344262295,2.01988071570577,28.6650853889943,2.71532846715328,3.62901155327343,0.376689189189189,0.409986859395532,0.323679727427598,0.370118592004106,13.6938300349243,3049,17982,0.855023536683943,0.185639923835283,0.0314768172491257
"119","VEHARI","BUREWALA",119,"PUNJAB",13,"BUREWALA",422,2.32533132057,1501.83236697,2.32533131861,0.140263986149,418,14.1296636639112,145.963914977756,0.527599605277733,0.549842014908791,6,0,1135909.90667152,117974.296865,8098371.77637928,0.015990159901599,0.959509202453988,0.668711656441718,0.85398773006135,0.893401015228426,0.640552995391705,0.619090098126673,0.889473684210526,1.99221789883268,28.9625334522748,2.79885057471264,3.47118155619597,0.445392491467577,0.427553444180523,0.422586520947177,0.431844152198425,20.985185185185,2835,26673,0.90392435949573,0.226091620876727,0.0240306581631433
"120","VEHARI","MAILSI",120,"PUNJAB",68,"MAILSI",423,2.7438280031,1600.70171242,2.74382800834,0.149272386179,419,12.6990715729791,128.910399257196,0.582089919621123,0.642292002836863,18,0,1094751.01735209,123843.386551,7333915.16927529,0.0567375886524823,0.949232585596222,0.501770956316411,0.814639905548996,0.754189944134078,0.532407407407407,0.447552447552448,0.840579710144927,2.02425373134328,28.4982517482517,2.54814814814815,3.380859375,0.389481707317073,0.374581939799331,0.368421052631579,0.377494899915994,19.1276694521819,3677,23050,0.862423766228907,0.186122171251412,0.0296907255397588
"121","VEHARI","VEHARI",121,"PUNJAB",118,"VEHARI",424,2.2305024581,1391.50062985,2.2305024555,0.129881336181,420,13.908023637974,138.273752012882,0.649471999990383,0.602223992347717,9,0,1015839.31897705,110562.488798,7821287.86819222,0.0338345864661654,0.93125,0.53,0.865,0.790816326530612,0.609756097560976,0.528,0.768888888888889,1.94973070017953,28.552,2.63225806451613,3.45117845117845,0.481324278438031,0.412698412698413,0.429541595925297,0.441188095687247,19.4251207729469,2089,21674,0.912090224298279,0.196033937329313,0.018894292473975
